task,family,category,algorithm,B,b,status,objectiveKind,objectivePrimary,objectiveSecondary,verification,totalSec,bothDecisive,pairStatusAgreement,pairObjectiveAgreement
5to10Traces/0137.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,2.551739601999998,True,True,True
5to10Traces/0138.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,3.8983792799990624,True,True,True
5to10Traces/0138.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,2.853238505999798,True,True,True
5to10Traces/0139.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,7.419548834000125,True,True,True
5to10Traces/0139.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,2.909048628999699,True,True,True
5to10Traces/0140.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,4.524965206999923,True,True,True
5to10Traces/0140.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,3.244038041999943,True,True,True
5to10Traces/0141.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,9.520881766000457,True,True,True
5to10Traces/0141.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,3.451768611999796,True,True,True
5to10Traces/0142.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,6.260428157000206,True,True,True
5to10Traces/0142.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,3.987030684000274,True,True,True
5to10Traces/0143.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,11.682977258000392,True,True,True
5to10Traces/0143.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,3.6546119790000375,True,True,True
5to10Traces/0144.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,6.962311246000354,True,True,True
5to10Traces/0144.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,4.176121589999639,True,True,True
5to10Traces/0145.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,12.892798422999476,True,True,True
5to10Traces/0145.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,4.6136178799999925,True,True,True
5to10Traces/0146.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,8.425265822000256,True,True,True
5to10Traces/0146.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,4.731959508999353,True,True,True
5to10Traces/0147.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,16.697963845999766,True,True,True
5to10Traces/0147.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,5.1577223819999745,True,True,True
5to10Traces/0148.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,8.227672092998546,True,True,True
5to10Traces/0148.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,5.1544856450000225,True,True,True
5to10Traces/0149.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,17.86525746999996,True,True,True
5to10Traces/0149.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,5.45984167000006,True,True,True
5to10Traces/0150.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,10.947991059999822,True,True,True
5to10Traces/0150.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,5.500062448998506,True,True,True
5to10Traces/0151.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,20.370973459001107,True,True,True
5to10Traces/0151.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,6.15967376899971,True,True,True
5to10Traces/0152.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,10.78423658499969,True,True,True
5to10Traces/0152.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,5.78916190199925,True,True,True
5to10Traces/0153.trace,5to10Traces,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,21.746545224999863,True,True,True
5to10Traces/0153.trace,5to10Traces,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,6.270731666999836,True,True,True
5to10Traces/0154.trace,5to10Traces,unconstrained,ATLAS-B,6,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,4.67567143999986,True,True,True
5to10Traces/0154.trace,5to10Traces,unconstrained,MacroATLAS,6,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,3.415711606000059,True,True,True
5to10Traces/0155.trace,5to10Traces,unconstrained,ATLAS-B,6,2,SAT,MIN_EXPANDED_SIZE,0,1,PASSED,2.4309707599986723,True,True,True
5to10Traces/0155.trace,5to10Traces,unconstrained,MacroATLAS,6,2,SAT,MIN_EXPANDED_SIZE,0,1,PASSED,1.13763160399958,True,True,True
5to10Traces/0156.trace,5to10Traces,unconstrained,ATLAS-B,6,2,UNSAT,MIN_EXPANDED_SIZE,0,0,NOT_APPLICABLE_UNSAT,101.93009254400022,True,True,
5to10Traces/0156.trace,5to10Traces,unconstrained,MacroATLAS,6,2,UNSAT,MIN_EXPANDED_SIZE,0,0,NOT_APPLICABLE_UNSAT,61.39779574299973,True,True,
5to10Traces/0157.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.13342658299962,False,,
5to10Traces/0157.trace,5to10Traces,unconstrained,MacroATLAS,6,2,UNSAT,MIN_EXPANDED_SIZE,0,0,NOT_APPLICABLE_UNSAT,132.88383080400126,False,,
5to10Traces/0158.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.07157677400005,False,,
5to10Traces/0158.trace,5to10Traces,unconstrained,MacroATLAS,6,2,UNSAT,MIN_EXPANDED_SIZE,0,0,NOT_APPLICABLE_UNSAT,70.79849687099886,False,,
5to10Traces/0159.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.19396182499986,False,,
5to10Traces/0159.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24279080400083,False,,
5to10Traces/0160.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10432443699938,False,,
5to10Traces/0160.trace,5to10Traces,unconstrained,MacroATLAS,6,2,UNSAT,MIN_EXPANDED_SIZE,0,0,NOT_APPLICABLE_UNSAT,152.7974630510007,False,,
5to10Traces/0161.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2670269780001,False,,
5to10Traces/0161.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1994194509998,False,,
5to10Traces/0162.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.12177017399972,False,,
5to10Traces/0162.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.17458963199988,False,,
5to10Traces/0163.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.29765429000054,False,,
5to10Traces/0163.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.17557545499994,False,,
5to10Traces/0164.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.14574586300023,False,,
5to10Traces/0164.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.17410134700003,False,,
5to10Traces/0165.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.30161914500013,False,,
5to10Traces/0165.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.27202427199882,False,,
5to10Traces/0166.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.16726047500015,False,,
5to10Traces/0166.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.22726639600114,False,,
5to10Traces/0167.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.35837330599998,False,,
5to10Traces/0167.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.26005740300025,False,,
5to10Traces/0168.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.22499889500068,False,,
5to10Traces/0168.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24418100500043,False,,
5to10Traces/0169.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.44822213000043,False,,
5to10Traces/0169.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2944616929999,False,,
5to10Traces/0170.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.21098314899973,False,,
5to10Traces/0170.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24324898799932,False,,
5to10Traces/0171.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.46551641599945,False,,
5to10Traces/0171.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.298257121,False,,
5to10Traces/0172.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.22652078700003,False,,
5to10Traces/0172.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.18845746600164,False,,
5to10Traces/0173.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.44549977400004,False,,
5to10Traces/0173.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.34838625200007,False,,
5to10Traces/0174.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.21573488000013,False,,
5to10Traces/0174.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24724972900003,False,,
5to10Traces/0175.trace,5to10Traces,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.33218828999998,False,,
5to10Traces/0175.trace,5to10Traces,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.42047948299842,False,,
5to10Traces/0176.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,1.7852569719998428,True,True,True
5to10Traces/0176.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,3.906132144998992,True,True,True
5to10Traces/0177.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,9.138284927001223,True,True,True
5to10Traces/0177.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,5.58431558600023,True,True,True
5to10Traces/0178.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,26.026244733999192,True,True,True
5to10Traces/0178.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,18.25601275500003,True,True,True
5to10Traces/0179.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,9.655795253000178,True,True,True
5to10Traces/0179.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,17.079455030000645,True,True,True
5to10Traces/0180.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,9.457079285000873,True,True,True
5to10Traces/0180.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,28.554930305999733,True,True,True
5to10Traces/0181.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,15.844921132000309,True,True,True
5to10Traces/0181.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,50.48024228699978,True,True,True
5to10Traces/0182.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,13.504563516999042,True,True,True
5to10Traces/0182.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,46.23746487099993,True,True,True
5to10Traces/0183.trace,5to10Traces,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.194450877,False,,
5to10Traces/0183.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,71.141183737,False,,
5to10Traces/0184.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,18.877784395999697,True,True,True
5to10Traces/0184.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,53.63412320700081,True,True,True
5to10Traces/0185.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,34.80570547200114,True,True,True
5to10Traces/0185.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,85.18811370099866,True,True,True
5to10Traces/0186.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,22.86155363600028,True,True,True
5to10Traces/0186.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,122.1339199740014,True,True,True
5to10Traces/0187.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,45.3593117190012,False,,
5to10Traces/0187.trace,5to10Traces,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24660842899993,False,,
5to10Traces/0188.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,26.19176287799928,True,True,True
5to10Traces/0188.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,107.473221663,True,True,True
5to10Traces/0189.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,56.65053021400013,False,,
5to10Traces/0189.trace,5to10Traces,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.23950435000006,False,,
5to10Traces/0190.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,33.64548102800018,True,True,True
5to10Traces/0190.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,81.23228502799975,True,True,True
5to10Traces/0191.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,65.33518578400026,False,,
5to10Traces/0191.trace,5to10Traces,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3411994370017,False,,
5to10Traces/0192.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,37.149569672000325,True,True,True
5to10Traces/0192.trace,5to10Traces,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,143.77568969800086,True,True,True
5to10Traces/0193.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,78.22544059500069,False,,
5to10Traces/0193.trace,5to10Traces,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.32624814799965,False,,
5to10Traces/0194.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,41.49241983799948,False,,
5to10Traces/0194.trace,5to10Traces,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.330446855,False,,
5to10Traces/0195.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,86.62579595899933,False,,
5to10Traces/0195.trace,5to10Traces,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.33855503199993,False,,
5to10Traces/0196.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,45.81117411000014,False,,
5to10Traces/0196.trace,5to10Traces,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2191674500009,False,,
5to10Traces/0197.trace,5to10Traces,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,83.15772479800034,False,,
5to10Traces/0197.trace,5to10Traces,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.45561023299888,False,,
baseTest/0001.trace,baseTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.23143733799952,False,,
baseTest/0001.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.30208109500018,False,,
baseTest/0002.trace,baseTest,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,155.44461625700023,True,True,True
baseTest/0002.trace,baseTest,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,8.03708336300042,True,True,True
baseTest/0003.trace,baseTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.31648847399993,False,,
baseTest/0003.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3528585210006,False,,
baseTest/0004.trace,baseTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.38543344500067,False,,
baseTest/0004.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.39226185200005,False,,
baseTest/0005.trace,baseTest,unconstrained,ATLAS-B,10,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,7.339136352999958,False,,
baseTest/0005.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.37502264800014,False,,
baseTest/0006.trace,baseTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.15872377400046,False,,
baseTest/0006.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.20377772099982,False,,
baseTest/0007.trace,baseTest,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,123.87004690700087,True,True,True
baseTest/0007.trace,baseTest,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,11.508753573000831,True,True,True
baseTest/0008.trace,baseTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,52.33663204499999,True,True,True
baseTest/0008.trace,baseTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,135.36514258700004,True,True,True
baseTest/0009.trace,baseTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,4.544985471000018,True,True,True
baseTest/0009.trace,baseTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,8.172383403000026,True,True,True
baseTest/0010.trace,baseTest,unconstrained,ATLAS-B,5,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,5.948653029001434,False,,
baseTest/0010.trace,baseTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,125.35477007500003,False,,
baseTest/0011.trace,baseTest,unconstrained,ATLAS-B,5,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,7.951127841000016,False,,
baseTest/0011.trace,baseTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,102.70889709400001,False,,
baseTest/0012.trace,baseTest,unconstrained,ATLAS-B,5,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,24.444143579999945,False,,
baseTest/0012.trace,baseTest,unconstrained,MacroATLAS,5,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.35839948199987,False,,
baseTest/0013.trace,baseTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,21.701416289999543,True,True,True
baseTest/0013.trace,baseTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,26.826902607999727,True,True,True
baseTest/0014.trace,baseTest,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,2.814593822999086,True,True,True
baseTest/0014.trace,baseTest,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,5.417197913000109,True,True,True
baseTest/0015.trace,baseTest,unconstrained,ATLAS-B,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.53474650099997,False,,
baseTest/0015.trace,baseTest,unconstrained,MacroATLAS,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.45482575799997,False,,
baseTest/0016.trace,baseTest,unconstrained,ATLAS-B,18,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,41.47447440100041,True,True,True
baseTest/0016.trace,baseTest,unconstrained,MacroATLAS,18,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,56.54509853899981,True,True,True
baseTest/0017.trace,baseTest,unconstrained,ATLAS-B,18,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,5.9728626380001515,False,,
baseTest/0017.trace,baseTest,unconstrained,MacroATLAS,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.31160435099991,False,,
baseTest/0018.trace,baseTest,unconstrained,ATLAS-B,18,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,8.340483336000034,False,,
baseTest/0018.trace,baseTest,unconstrained,MacroATLAS,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.32783952399996,False,,
baseTest/0019.trace,baseTest,unconstrained,ATLAS-B,18,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,29.85357863900026,False,,
baseTest/0019.trace,baseTest,unconstrained,MacroATLAS,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.313066833,False,,
baseTest/0020.trace,baseTest,unconstrained,ATLAS-B,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2750493049998,False,,
baseTest/0020.trace,baseTest,unconstrained,MacroATLAS,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.25863354399917,False,,
baseTest/0021.trace,baseTest,unconstrained,ATLAS-B,18,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,32.91298538299998,True,True,True
baseTest/0021.trace,baseTest,unconstrained,MacroATLAS,18,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,37.532910043000356,True,True,True
baseTest/0022.trace,baseTest,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1972749229999,False,,
baseTest/0022.trace,baseTest,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1860677069999,False,,
baseTest/0023.trace,baseTest,unconstrained,ATLAS-B,6,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,46.63955853100015,True,True,True
baseTest/0023.trace,baseTest,unconstrained,MacroATLAS,6,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,18.07301510799971,True,True,True
baseTest/0024.trace,baseTest,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.26445470699946,False,,
baseTest/0024.trace,baseTest,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.27500587400027,False,,
