caseId,family,task,inputSha256,B,b,oracleStatus,oraclePrimary,oracleSecondary,oracleSatVerified,oracleWallSec,oldOracleStatus,oldOraclePrimary,oldOracleSecondary,atlasBStatus,atlasBPrimary,atlasBSecondary,atlasBSatVerified,macroStatus,macroPrimary,macroSecondary,macroSatVerified,macroStatusDiff,macroObjectiveDiff,atlasBStatusDiff,atlasBObjectiveDiff,oldOracleChanged
tiny_01502,global_prop,global_prop/tiny_01502.trace,656e88df5e92d03fadde7ce4205d993fd7a1ce7de321846469c4e6500b923701,4,0,SAT,0,3,True,0.07672016300057294,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01503,repair,repair/tiny_01503.trace,dcbaf22f1bf126259f6ebd10a642aa9c01072354e1dd142a9ee1f24961cc8052,3,0,SAT,1,2,True,0.04346267399887438,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01504,plain,plain/tiny_01504.trace,fe94770066b8ae29d0378fbcd09d3b9cd3dd9b6eef0e6cc60fad49a1bd8c1f99,3,1,SAT,0,3,True,0.08470852699974785,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01505,nnf,nnf/tiny_01505.trace,7cc559b071c9890d43ddceaa5e20e17d4900238cea675a9fc70db593ca99c3c0,3,1,SAT,0,3,True,0.09280193900121958,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01506,cnf,cnf/tiny_01506.trace,62eab6f4a760e4111561ec2458f23c9c43d673f26e8ac2c3b1f8948235f55251,3,1,SAT,0,3,True,0.1639727399997355,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01507,dnf,dnf/tiny_01507.trace,bdf9a2e5c21bbf0bf64085a077f41e4c575410f0aeb8a5c5c3e5bf3b788b7ff9,3,1,SAT,0,3,True,0.09416519699880155,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01508,required,required/tiny_01508.trace,00f0958809a0a2ebd8de8169a178b67e10d3c0f81bd7aec7eface62d8ab36847,3,1,SAT,0,3,True,0.12061352099772193,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01509,no_dag_reuse,no_dag_reuse/tiny_01509.trace,d00b372776e9da44bea5060ffc2b759448486e61daa968e6a1858e337acfdd80,3,1,SAT,0,3,True,0.10951694699906511,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01510,global_prop,global_prop/tiny_01510.trace,5d0502b3029aea7ddf7b3d124ae4c8e01be86b6611ebab8965a76066d3dc0e41,4,1,SAT,0,4,True,0.15483073699942906,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01511,repair,repair/tiny_01511.trace,6b1f86434f9e5f93539b9bab7dbbebd8a24a0582de39b17fc486b65074a0d6df,4,0,SAT,0,3,True,0.1788417660027335,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01512,plain,plain/tiny_01512.trace,81c8c38e2b86703c8b9976a96c39595881804018c3a77fecf02d39a13ba24df4,3,0,SAT,0,2,True,0.05270103399743675,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01513,nnf,nnf/tiny_01513.trace,cd3b636c3c5c53b0a5de933b8b891244dcbaa6d0b62f3d448bde37a8da317339,3,0,SAT,0,2,True,0.04202471999815316,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01514,cnf,cnf/tiny_01514.trace,ab69b379164b164dd6c7a03d68fefc1051817b34318a88b559545789c7b85665,3,1,SAT,0,3,True,0.10577380800168612,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01515,dnf,dnf/tiny_01515.trace,f9271ddd0583e6a41148802f510b2a1379843e5e376408d3159bdbfc8065268f,3,1,SAT,0,3,True,0.11486139000044204,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01516,required,required/tiny_01516.trace,70c1726d180224f4d80de7ddb532bab2cd92aaa2011b7692c1ecc099fdad141b,3,0,SAT,0,2,True,0.05170668100254261,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01517,no_dag_reuse,no_dag_reuse/tiny_01517.trace,a46838be4ccaf2e1b150eda298905bcdf7b63bdc95fe216edffef21142409aac,3,0,SAT,0,2,True,0.048885015999985626,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01518,global_prop,global_prop/tiny_01518.trace,f1293692e88de4c186266ef2bd13c33a528b5614b5d54e7909db79d44cf88faf,4,1,SAT,0,4,True,0.1832807069986302,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01519,repair,repair/tiny_01519.trace,8fa104508cdb30c67a51080a0ad91a11832a85039a3077fc334fec2ec0199b65,2,0,UNSAT,0,0,False,0.06783882799936691,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01520,plain,plain/tiny_01520.trace,a8ff9de83fdf948c40990f75188a7e69cf2bc1633a853b778012b264f8504626,3,0,SAT,0,2,True,0.04967951499929768,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01521,nnf,nnf/tiny_01521.trace,5aca66063c9c7b66c334140ada8f72f31983cf1db179b1641f5c4f367bc4df8d,3,0,SAT,0,2,True,0.05317429400020046,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01522,cnf,cnf/tiny_01522.trace,5d8e7516aef21ae8b03b3217b26467f7ef5d0692404592716bfca42110337a2a,2,0,UNSAT,0,0,False,0.044752024001354584,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01523,dnf,dnf/tiny_01523.trace,2e7a764ffa7ded43ed638eda38f57a2fdcc4d92082c976ff2830ce8696eee8d4,2,0,UNSAT,0,0,False,0.040810323000187054,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01524,required,required/tiny_01524.trace,df919ec29f7c66bddd461633fd47964a2318378afa70e29357773310e9715d07,3,0,SAT,0,2,True,0.048796699000376975,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01525,no_dag_reuse,no_dag_reuse/tiny_01525.trace,4954af04d008a286bedf396c355b89a7a6e870412b481c7c9893e956982d146f,3,0,SAT,0,2,True,0.04425424800137989,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01526,global_prop,global_prop/tiny_01526.trace,a6410d7ad1619de8f82e74f742ae3b59c68ffd56dee9616b982d5977179ea939,2,0,UNSAT,0,0,False,0.05280031900110771,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01527,repair,repair/tiny_01527.trace,13e58a3fac2fe4dc8127d11d1c2e564fef9fd700e3aa77cf70d27ec63fe4cfc8,3,0,SAT,1,2,True,0.04330951099836966,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01528,plain,plain/tiny_01528.trace,3c017cab66067e5189aa05b63199caac7e8a8c381cd59c06647691c4984ba768,4,0,SAT,0,3,True,0.09925738799938699,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01529,nnf,nnf/tiny_01529.trace,a2e636433b3d9aa4a83cac7af1ac28974d1a568e7e6ee50fb31c53d1b2b601d3,4,0,SAT,0,3,True,0.09448592699845904,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01530,cnf,cnf/tiny_01530.trace,c1e810498482a0ca6fb0a70c4c69137127357df8799c4b131cd50493fa884295,2,0,SAT,0,1,True,0.021129590000782628,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01531,dnf,dnf/tiny_01531.trace,8b345809ab594983260923a94e064c4ae3451cca71c2081c91482b02ac3451c4,2,0,SAT,0,1,True,0.024317647999851033,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01532,required,required/tiny_01532.trace,0ea4e82c866ae8dfa176c43063051e2f7f450ecbe1c5b0ea1294703040481f77,4,0,SAT,0,3,True,0.08575912300148048,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01533,no_dag_reuse,no_dag_reuse/tiny_01533.trace,a5ff225132a99bc3f1e6fc83889751b373740770b6b3fa7a7c8c3ab66c42f92e,4,0,SAT,0,3,True,0.10295813300035661,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01534,global_prop,global_prop/tiny_01534.trace,a41daac05ff2356896ce5ba5d412374ecaa16aae4d3398891a4c1014875fcd76,3,0,SAT,0,2,True,0.03874363300201367,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01535,repair,repair/tiny_01535.trace,cdb212992b3582363429ce8df0b0ba476e2eaee5c457d2242e528282e1d0cac9,4,0,SAT,0,3,True,0.16183480600011535,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01536,plain,plain/tiny_01536.trace,6f0981ee4a2a2a6dc413f931ef64e9a00c37478ad4f5d55ba860962ff02c8c5e,2,0,UNSAT,0,0,False,0.0338902869989397,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01537,nnf,nnf/tiny_01537.trace,b9477e0d13d5701e9eba15339c8b4651d3745d7a4bbfc3fb4cfc431a93d5647b,2,0,UNSAT,0,0,False,0.049271443000179715,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01538,cnf,cnf/tiny_01538.trace,996878082298df379bc9832b7d899ba0e73db4bf25e750dba1c2b215e7f5e431,3,0,SAT,0,2,True,0.04303363399958471,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01539,dnf,dnf/tiny_01539.trace,1d7fa0703a05a831dd15cf6148cb916012dbcdbb7922a633260b801f36544333,3,0,SAT,0,2,True,0.04835210400051437,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01540,required,required/tiny_01540.trace,93a04f1e720fddc11f6c4d88717021bf848fca75c9b676d991f01d8618bd8442,2,0,UNSAT,0,0,False,0.04592265300016152,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01541,no_dag_reuse,no_dag_reuse/tiny_01541.trace,f6506a00f1d98da72f61a17f5859f3f09ae8a6e45fc0947a7e7a34047b0d321c,2,0,UNSAT,0,0,False,0.041942030999052804,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01542,global_prop,global_prop/tiny_01542.trace,56c2b00ccefd3c292d27132be77794bffc1c96832b2100a4a3bed7c840744331,4,0,SAT,0,3,True,0.07839392400273937,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01543,repair,repair/tiny_01543.trace,5e62b25dc69a0944dbec0829699e970b52897806237716b737175433fdc8502a,2,0,UNSAT,0,0,False,0.06721480200212682,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01544,plain,plain/tiny_01544.trace,720bee780ab4d3ff62eb534bfe79270645b04f8fa63776bc0fe564162f915717,2,0,SAT,0,1,True,0.02436172400120995,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01545,nnf,nnf/tiny_01545.trace,73e362ddd97786d6423a3733c229f39e13e2f7622ca61087c312d2c6acb93b57,2,0,SAT,0,1,True,0.02497852799933753,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01546,cnf,cnf/tiny_01546.trace,d7497154aaa021d0e6a81082192097f4683420a3287d8db88642113046dd9736,3,1,SAT,0,3,True,0.10556670100049814,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01547,dnf,dnf/tiny_01547.trace,3a4138bb30b2a0506a23980f23202b2846804e4b6e9a648b11ec37896f7f289d,3,1,SAT,0,3,True,0.1243804129990167,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01548,required,required/tiny_01548.trace,70fb681586dc9559d4c3ed5efc473ec624414f7e726dc933d3c09e80094e93fd,2,0,SAT,0,1,True,0.024665752000146313,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01549,no_dag_reuse,no_dag_reuse/tiny_01549.trace,a36945197004594d7dd533679a6c75be7c79d2566bd2f43f756fa245f6d9e6d4,2,0,SAT,0,1,True,0.03082313599952613,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01550,global_prop,global_prop/tiny_01550.trace,43f8b575d3fffb4db9d22b7d7ab4a46845c58dbe36244a1ff25a5c8310641dec,4,1,SAT,0,4,True,0.18577597599869478,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01551,repair,repair/tiny_01551.trace,d34608c6dad5ed924102d7f5719d34733f969e81e49a9ff887ae8029748df162,3,0,SAT,1,2,True,0.046627438998257276,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01552,plain,plain/tiny_01552.trace,8b141b446d4e120430dce1223d0bc8b351c1cc7a19d633aabc2954a96882b0a0,3,0,SAT,0,2,True,0.04499079199740663,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01553,nnf,nnf/tiny_01553.trace,082da870a9380fee9401faf8339071ee4a260e1f59dc85416d74839fb918190b,3,0,SAT,0,2,True,0.05403576500248164,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01554,cnf,cnf/tiny_01554.trace,89e175c2333f7fd60e8dee90cf42c9879ed683980a3b02a1d6cd825097ad7c6f,3,1,SAT,0,3,True,0.10811258000103408,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01555,dnf,dnf/tiny_01555.trace,4a558b830f89d6fd81a14168419cbfc6c4a9283bce6b597ba42cd23f99e9ee0d,3,1,SAT,0,3,True,0.14674755700252717,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01556,required,required/tiny_01556.trace,e5fcd17aa291e7eeca15f65b4d10f4e6c0ca91f003c0e88fc60eb71c21262e9d,3,0,SAT,0,2,True,0.040842567999789026,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01557,no_dag_reuse,no_dag_reuse/tiny_01557.trace,f0b25d84e5a9d625b6f9960aa3e3b14e3daa65af50af903fafc614da9376324a,3,0,SAT,0,2,True,0.04309911100062891,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01558,global_prop,global_prop/tiny_01558.trace,a0a78c7c10c11044f382e8ee26caf5312434950110ef3a3469b36ec48399edb7,4,1,SAT,0,4,True,0.16960281799765653,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01559,repair,repair/tiny_01559.trace,95711df5513b6cd96aec041d2b22d5282bd1892e98ad871a954a39512ccd4147,4,0,SAT,0,3,True,0.20224819099894376,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01560,plain,plain/tiny_01560.trace,0109453f1ddc9f05b78e8bebe0e4a77de9e2a6ac05a559ed75410b4f9a5ff098,3,1,SAT,0,3,True,0.13833084799989592,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01561,nnf,nnf/tiny_01561.trace,f7b38f282f3cf7240f9b9f1204877db8d3114b9cea5f21d84ca0e787ad34cb48,3,1,SAT,0,3,True,0.12189532200136455,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01562,cnf,cnf/tiny_01562.trace,1472a7da822897eaa9bba38dc8f84a9f70cd1c5de6aabef6830b81a853d165c5,2,0,UNSAT,0,0,False,0.03680029099996318,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01563,dnf,dnf/tiny_01563.trace,33e9ca29128e6325fc42ab39779b7115931fa98a6fe8e7067f07aa5bac1a57e4,2,0,UNSAT,0,0,False,0.0318024449989025,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01564,required,required/tiny_01564.trace,292f7ce27b7e40b486e48bba4428d5e138b922e633ba6d6852b4e14b761cf9fd,3,1,SAT,0,3,True,0.13317406599890091,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01565,no_dag_reuse,no_dag_reuse/tiny_01565.trace,e38851ae2de5484fbbfaedcf0c20d174d367965943a71356c0e7300318291f1d,3,1,SAT,0,3,True,0.10809471200263943,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01566,global_prop,global_prop/tiny_01566.trace,c0ed59a948b233b83d58e45a6ed8705599cba2e81832c21381630852e7ecedd5,2,0,UNSAT,0,0,False,0.033208379998541204,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01567,repair,repair/tiny_01567.trace,9aa24e95e78ecc632e8020e51e5f6e3c41683e830834a0f7ba8a2668a8cdcf1b,2,0,UNSAT,0,0,False,0.08365372999833198,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01568,plain,plain/tiny_01568.trace,8894e519662ef216988de0056a3ff6fcc7365bebcd62f642c50bb40197ebc8a7,3,1,SAT,0,3,True,0.149025562001043,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01569,nnf,nnf/tiny_01569.trace,0da985adcaa6ccad093d0e6b08d07cf050d9f7734232db4d916207cac4821883,3,1,SAT,0,3,True,0.12115809899842134,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01570,cnf,cnf/tiny_01570.trace,4cde5323bd05000e1087d7a007ff57d3f16a632ed920fd8ab192fee08713bdd8,2,0,SAT,0,1,True,0.022471439002401894,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01571,dnf,dnf/tiny_01571.trace,7b97177250fc3c9a9a05b4152dd9604e0397cf2e471ea35cee04f33ac580410d,2,0,SAT,0,1,True,0.02353157499965164,SAT,0,1,SAT,0,1,True,SAT,0,1,True,False,False,False,False,False
tiny_01572,required,required/tiny_01572.trace,e8eaceafaa8b6fa35836ea70849a0cf316d76e6ad6f26ce4e6d912c397a5aee6,3,1,SAT,0,3,True,0.08934262500042678,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01573,no_dag_reuse,no_dag_reuse/tiny_01573.trace,f5440a19be0717a9e76d462dc5c90b0ee0aed81524fcdcacee8a400bd03d2cb9,3,1,SAT,0,3,True,0.13524595800117822,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01574,global_prop,global_prop/tiny_01574.trace,72b799b40a8513b1b86fade6eac489a927ea99e42bfbc9d1c8f797c277601f2b,3,0,SAT,0,2,True,0.04136913500042283,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01575,repair,repair/tiny_01575.trace,592ad0c96185d7d0b93c74fc8b1b04ac88ebc43acafb103f852b76c0b62e8224,3,0,SAT,1,2,True,0.036091885001951596,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01576,plain,plain/tiny_01576.trace,abaa0b18b76af334c801f50fe18da5d134f895bcf860b4f3aca5ff3231ae4164,3,0,SAT,0,2,True,0.0401338379997469,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01577,nnf,nnf/tiny_01577.trace,614a0b5730677d6bb594c42b0d5cea1e351a0eecd2120b39cf0c1eb9da0450ee,3,0,SAT,0,2,True,0.051079242999549024,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01578,cnf,cnf/tiny_01578.trace,e65dd539460eb16bebecfb1fd45a04ea3e620f5617e6b6cfff6467aa28372b03,3,0,SAT,0,2,True,0.0420646479979041,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01579,dnf,dnf/tiny_01579.trace,869e773e5667a06d364b80ec1a5311c7e3fa78ab127be43772d9d2509024b336,3,0,SAT,0,2,True,0.0518863200013584,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01580,required,required/tiny_01580.trace,576333bfeabb39acfd1f7c6bcea7166fc2e4d1a22b9049f897c9cab02f0916be,3,0,SAT,0,2,True,0.05629866600065725,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01581,no_dag_reuse,no_dag_reuse/tiny_01581.trace,2f784e10fd3f7770d1b8bc34b88b40669733bec4430988d7e88b53893c223bb8,3,0,SAT,0,2,True,0.049459068999567535,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01582,global_prop,global_prop/tiny_01582.trace,5c86f2cb2042100a3d26bca95581f2fe98c1e3f8304223473573fd5165d23d6d,4,0,SAT,0,3,True,0.08240859199941042,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01583,repair,repair/tiny_01583.trace,5b3cb6ba3c404eca966a26c8db60bf8b81e6aa46030e0e2d20856a5679a1b8ae,4,0,SAT,0,3,True,0.19569015000161016,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01584,plain,plain/tiny_01584.trace,7b3e60cfee79e50445bd89509c8f0d4b5aad70bd0a3b963ec1915c9442b321fe,3,0,SAT,0,2,True,0.046712445000594016,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01585,nnf,nnf/tiny_01585.trace,f6cc93450b6d3dee456d62ab1e06eb22ed0e72ac6df9edc351ce05cb1f65a61e,3,0,SAT,0,2,True,0.046873107999999775,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01586,cnf,cnf/tiny_01586.trace,898ddfdbefeaa654c08786a39076f1508d53d1114b103593e6b7a7714b1ca7be,3,1,SAT,0,3,True,0.12858146199869225,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01587,dnf,dnf/tiny_01587.trace,3cb8f57d59eed0295610036230e928a53fbd128f6f2668792d755f2e8da72906,3,1,SAT,0,3,True,0.11383340199972736,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01588,required,required/tiny_01588.trace,78789ce9c3a43896da6784cd2c2144db45f8d372e7120b5b9e7231c59bc83445,3,0,SAT,0,2,True,0.04435309700056678,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01589,no_dag_reuse,no_dag_reuse/tiny_01589.trace,21d16634479ad4028a50ee3ea0605f2e3f31d1890558c8524813f44d4d387f99,3,0,SAT,0,2,True,0.04518382799869869,SAT,0,2,SAT,0,2,True,SAT,0,2,True,False,False,False,False,False
tiny_01590,global_prop,global_prop/tiny_01590.trace,eb93ba1bd66c2ebb24eba31c1e1cd8deb2c8a5ec61b5bfa0086a71a29f99f27f,4,1,SAT,0,4,True,0.2168976310022117,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01591,repair,repair/tiny_01591.trace,6953917f1e4323d3908443aa5fd0c35aca05b3293d812e92ee6f96abe2fa2504,2,0,UNSAT,0,0,False,0.08035727799870074,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01592,plain,plain/tiny_01592.trace,2ca27e1ec9804b79682c93eba70c83d43189b3a32917a47e080607ecfd5358a5,4,0,SAT,0,3,True,0.1188802470023802,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01593,nnf,nnf/tiny_01593.trace,61818b2e03e3c83ef2747d0af593f314307e90f745152d64d47b2967ca81be70,4,0,SAT,0,3,True,0.11013906500011217,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01594,cnf,cnf/tiny_01594.trace,34c968027564f0e18ae2599c281cf0cf944584fe37fe50974474c98bb6566438,3,1,SAT,0,3,True,0.13706526799796848,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01595,dnf,dnf/tiny_01595.trace,913c318e912f6a9deb13286a8f0db5adf5859b0b40ec678b4bd0eb66a5d13b12,3,1,SAT,0,3,True,0.11518418900232064,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01596,required,required/tiny_01596.trace,d2efaca821f2772dfc6abb6fc74d29a292524382b65090fa4a75ac951259d330,4,0,SAT,0,3,True,0.10945339299723855,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01597,no_dag_reuse,no_dag_reuse/tiny_01597.trace,7140abeaec1b5189a17c8163403d671e5dbbc720d0ccc4c58327d86defbe10b9,4,0,SAT,0,3,True,0.0926159020018531,SAT,0,3,SAT,0,3,True,SAT,0,3,True,False,False,False,False,False
tiny_01598,global_prop,global_prop/tiny_01598.trace,019d77874d7279510b932d417baf5c961dc22a908dc77b3b95bad3d284eaf845,4,1,SAT,0,4,True,0.22266926399970544,SAT,0,4,SAT,0,4,True,SAT,0,4,True,False,False,False,False,False
tiny_01599,repair,repair/tiny_01599.trace,ed3527489fe870fdfaa3582cdb65a8e869d5ee09fb7de3ee77f41ff9a96ecb1c,3,0,SAT,1,2,True,0.03702978400178836,SAT,1,2,SAT,1,2,True,SAT,1,2,True,False,False,False,False,False
tiny_01600,plain,plain/tiny_01600.trace,307fb360d424267c0612bcfa67e8dab92690614a04c23db28e3e0cf7ce736081,2,0,UNSAT,0,0,False,0.04370411700074328,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01601,nnf,nnf/tiny_01601.trace,638d7a1bd9810f43d3622319a408fdb4eeebc21ee9d6c1ce5adb72bfdabdfc83,2,0,UNSAT,0,0,False,0.03736047499842243,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01602,cnf,cnf/tiny_01602.trace,466950c3bf78e30def5e25288562a25cb3cdc962eeeabcc660e87136fe14d219,2,0,UNSAT,0,0,False,0.03530740600035642,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01603,dnf,dnf/tiny_01603.trace,599edab95e3b576d16ce5fca4c450fb3f87ac27b1d07057dce6a3dcf0935af4c,2,0,UNSAT,0,0,False,0.03647762299806345,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01604,required,required/tiny_01604.trace,1eeb2c1aa6a76224744635fbf065649985a7cb1497b16800e7fc6c3b09933bab,2,0,UNSAT,0,0,False,0.04469118599809008,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01605,no_dag_reuse,no_dag_reuse/tiny_01605.trace,00421b178fd1f27d48cc142c1790b3ab0bf59623267459aa852ebce845640420,2,0,UNSAT,0,0,False,0.05064006699831225,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
tiny_01606,global_prop,global_prop/tiny_01606.trace,420f7da5e59baee0b74c8f4a20bc3e51cd982516692a2a403e5740d58eb693ff,2,0,UNSAT,0,0,False,0.04600417600158835,UNSAT,0,0,UNSAT,0,0,False,UNSAT,0,0,False,False,False,False,False,False
