batch,task,B,b,objectiveKind,category,atlasBStatus,macroStatus,atlasBObjectivePrimary,atlasBObjectiveSecondary,macroObjectivePrimary,macroObjectiveSecondary,atlasBWallSec,macroWallSec,atlasBVerification,macroVerification
b2,5to10Traces/0164.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.14574586300023,180.17410134700003,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0165.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.30161914500013,180.27202427199882,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0166.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.16726047500015,180.22726639600114,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0167.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.35837330599998,180.26005740300025,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0168.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.22499889500068,180.24418100500043,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0169.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.44822213000043,180.2944616929999,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0170.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.21098314899973,180.24324898799932,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0171.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.46551641599945,180.298257121,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0172.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.22652078700003,180.18845746600164,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0173.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.44549977400004,180.34838625200007,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0174.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.21573488000013,180.24724972900003,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0175.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.33218828999998,180.42047948299842,IN_PROGRESS,IN_PROGRESS
b2,5to10Traces/0176.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,1.7852569719998428,3.906132144998992,PASSED,PASSED
b2,5to10Traces/0177.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,4,0,4,9.138284927001223,5.58431558600023,PASSED,PASSED
b2,5to10Traces/0178.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,26.026244733999192,18.25601275500003,PASSED,PASSED
b2,5to10Traces/0179.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,9.655795253000178,17.079455030000645,PASSED,PASSED
b2,5to10Traces/0180.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,9.457079285000873,28.554930305999733,PASSED,PASSED
b2,5to10Traces/0181.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,15.844921132000309,50.48024228699978,PASSED,PASSED
b2,5to10Traces/0182.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,13.504563516999042,46.23746487099993,PASSED,PASSED
b2,5to10Traces/0183.trace,10,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,5,180.194450877,71.141183737,IN_PROGRESS,PASSED
b2,5to10Traces/0184.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,18.877784395999697,53.63412320700081,PASSED,PASSED
b2,5to10Traces/0185.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,34.80570547200114,85.18811370099866,PASSED,PASSED
b2,5to10Traces/0186.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,22.86155363600028,122.1339199740014,PASSED,PASSED
b2,5to10Traces/0187.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,45.3593117190012,180.24660842899993,PASSED,IN_PROGRESS
b2,5to10Traces/0188.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,26.19176287799928,107.473221663,PASSED,PASSED
b2,5to10Traces/0189.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,56.65053021400013,180.23950435000006,PASSED,IN_PROGRESS
b2,5to10Traces/0190.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,33.64548102800018,81.23228502799975,PASSED,PASSED
b2,5to10Traces/0191.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,65.33518578400026,180.3411994370017,PASSED,IN_PROGRESS
b2,5to10Traces/0192.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,37.149569672000325,143.77568969800086,PASSED,PASSED
b2,5to10Traces/0193.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,78.22544059500069,180.32624814799965,PASSED,IN_PROGRESS
b2,5to10Traces/0194.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,41.49241983799948,180.330446855,PASSED,IN_PROGRESS
b2,5to10Traces/0195.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,86.62579595899933,180.33855503199993,PASSED,IN_PROGRESS
b2,5to10Traces/0196.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,45.81117411000014,180.2191674500009,PASSED,IN_PROGRESS
b2,5to10Traces/0197.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,83.15772479800034,180.45561023299888,PASSED,IN_PROGRESS
b2,baseTest/0001.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.23143733799952,180.30208109500018,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0002.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,155.44461625700023,8.03708336300042,PASSED,PASSED
b2,baseTest/0003.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.31648847399993,180.3528585210006,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0004.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.38543344500067,180.39226185200005,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0005.trace,10,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,7.339136352999958,180.37502264800014,FAILED,IN_PROGRESS
b2,baseTest/0006.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.15872377400046,180.20377772099982,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0007.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,6,0,6,123.87004690700087,11.508753573000831,PASSED,PASSED
b2,baseTest/0008.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,52.33663204499999,135.36514258700004,PASSED,PASSED
b2,baseTest/0009.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,4.544985471000018,8.172383403000026,PASSED,PASSED
b2,baseTest/0010.trace,5,2,MIN_EXPANDED_SIZE,macro_only,ERROR,SAT,,,0,3,5.948653029001434,125.35477007500003,FAILED,PASSED
b2,baseTest/0011.trace,5,2,MIN_EXPANDED_SIZE,macro_only,ERROR,SAT,,,0,3,7.951127841000016,102.70889709400001,FAILED,PASSED
b2,baseTest/0012.trace,5,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,24.444143579999945,180.35839948199987,FAILED,IN_PROGRESS
b2,baseTest/0013.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,21.701416289999543,26.826902607999727,PASSED,PASSED
b2,baseTest/0014.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,2.814593822999086,5.417197913000109,PASSED,PASSED
b2,baseTest/0015.trace,18,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.53474650099997,180.45482575799997,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0016.trace,18,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,6,0,6,41.47447440100041,56.54509853899981,PASSED,PASSED
b2,baseTest/0017.trace,18,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,5.9728626380001515,180.31160435099991,FAILED,IN_PROGRESS
b2,baseTest/0018.trace,18,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,8.340483336000034,180.32783952399996,FAILED,IN_PROGRESS
b2,baseTest/0019.trace,18,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,29.85357863900026,180.313066833,FAILED,IN_PROGRESS
b2,baseTest/0020.trace,18,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.2750493049998,180.25863354399917,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0021.trace,18,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,6,0,6,32.91298538299998,37.532910043000356,PASSED,PASSED
b2,baseTest/0022.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.1972749229999,180.1860677069999,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0023.trace,6,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,6,0,6,46.63955853100015,18.07301510799971,PASSED,PASSED
b2,baseTest/0024.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.26445470699946,180.27500587400027,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0025.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.27171520199954,180.24241883299965,IN_PROGRESS,IN_PROGRESS
b2,baseTest/0026.trace,6,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,6.852685704000123,180.43991156700008,FAILED,IN_PROGRESS
b2,baseTest/0027.trace,6,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,UNSAT,,,0,0,180.08356230899972,153.84924343600142,IN_PROGRESS,NOT_APPLICABLE_UNSAT
b2,baseTest/0028.trace,6,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,5.571453873999872,5.421993201999612,PASSED,PASSED
b2,baseTest/0029.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,25.74093040600019,13.201817336999738,PASSED,PASSED
b2,baseTest/0030.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,3.0161936549993698,2.4843776850011636,PASSED,PASSED
b2,baseTest/0031.trace,3,2,MIN_EXPANDED_SIZE,macro_only,ERROR,SAT,,,0,2,5.156491986001129,18.133836156000143,FAILED,PASSED
b2,baseTest/0032.trace,3,2,MIN_EXPANDED_SIZE,macro_only,ERROR,SAT,,,0,2,6.676560551999501,24.176968986000247,FAILED,PASSED
b2,baseTest/0033.trace,3,2,MIN_EXPANDED_SIZE,macro_only,ERROR,SAT,,,0,2,24.115190125000026,51.624411336000776,FAILED,PASSED
b2,baseTest/0034.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,10.375896402999842,7.345467156999803,PASSED,PASSED
b2,baseTest/0035.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,2.2201134500010085,1.9661451829999805,PASSED,PASSED
b2,baseTest/0036.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,100.43494674900012,180.5027942939996,PASSED,IN_PROGRESS
b2,baseTest/0037.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,8.211659951000001,39.67565300299998,PASSED,PASSED
b2,baseTest/0038.trace,10,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,5.973171970999829,180.35585252600004,FAILED,IN_PROGRESS
b2,baseTest/0039.trace,10,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,8.211708161999923,180.32765951099964,FAILED,IN_PROGRESS
b2,baseTest/0040.trace,10,2,MIN_EXPANDED_SIZE,neither,ERROR,TIMEOUT,,,,,32.37757355600024,180.32791185600036,FAILED,IN_PROGRESS
b2,baseTest/0041.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,49.06370679799875,180.3267446539994,PASSED,IN_PROGRESS
b2,baseTest/0042.trace,10,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,5,180.08985986199968,15.799807604000307,IN_PROGRESS,PASSED
b2,disjunctedExistence/0000.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.06820087300002,180.0941121470005,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0003.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.1114608759999,180.11097228800008,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0006.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.141457669999,180.230367441,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0009.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.17175412800134,180.1721984379983,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0010.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.44254399800047,180.32990092300042,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0012.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.2284462109992,180.26061073900019,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0015.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.31931841500045,180.24049000000014,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0018.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.31192247500076,180.2763105439999,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0021.trace,36,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.4078343910005,180.3103649059999,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0030.trace,11,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,4,0,4,12.581755659999544,29.843372293000357,PASSED,PASSED
b2,disjunctedExistence/0033.trace,11,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,4,0,4,15.41298906999998,74.58280682199984,PASSED,PASSED
b2,disjunctedExistence/0036.trace,11,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,4,0,4,21.068251608001447,82.7674137009999,PASSED,PASSED
b2,disjunctedExistence/0042.trace,11,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,4,180.30030724500102,90.76548282499971,IN_PROGRESS,PASSED
b2,disjunctedExistence/0045.trace,11,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,4,0,4,44.69952285200088,167.74269750699978,PASSED,PASSED
b2,disjunctedExistence/0048.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.12098705300014,180.1285541139987,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0049.trace,134,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,20.604393842000036,89.08586513599948,PASSED,PASSED
b2,disjunctedExistence/0051.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.1900143419989,180.21742906999953,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0054.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.22036415499952,180.21212921799997,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0055.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.38369627499992,180.27245468799993,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0057.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.32147379900016,180.20309165800018,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0058.trace,134,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,65.34249659299985,6.409592591000546,PASSED,PASSED
b2,disjunctedExistence/0060.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.29093181999997,180.2531725989993,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0061.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.60232817799988,180.38157655400028,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0063.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.45793356099966,180.35328835700057,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0064.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.3026005900001,180.4265580629999,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0066.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.4903877149991,180.4006281410002,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0067.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.3308744749993,180.45799596299912,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0069.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.3755558969999,180.54882674200053,IN_PROGRESS,IN_PROGRESS
b2,disjunctedExistence/0070.trace,134,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.4395075020002,180.49940114699984,IN_PROGRESS,IN_PROGRESS
b2,equal/0001.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.1490040940007,180.16416968399972,IN_PROGRESS,IN_PROGRESS
b2,equal/0002.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.0595046020003,180.06128597499992,IN_PROGRESS,IN_PROGRESS
b2,equal/0003.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.24308133999875,180.2732904429995,IN_PROGRESS,IN_PROGRESS
b2,equal/0004.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.25215527799992,180.310413789,IN_PROGRESS,IN_PROGRESS
b2,equal/0005.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.4603380260014,180.4672987920003,IN_PROGRESS,IN_PROGRESS
b2,equal/0006.trace,10,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.10905697400085,180.17258744399987,IN_PROGRESS,IN_PROGRESS
b2,equal/0007.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,1.9884335639999335,4.258121433999804,PASSED,PASSED
b2,equal/0008.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,8.4774160270008,12.368174240000371,PASSED,PASSED
b2,equal/0009.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,1.9011509400006616,2.903463255999668,PASSED,PASSED
b2,equal/0010.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,13.418801818000247,14.13922082099998,PASSED,PASSED
b2,equal/0011.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,13.524365386998397,21.088095518000046,PASSED,PASSED
b2,equal/0012.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,42.03858944000058,35.583476784000595,PASSED,PASSED
b2,equal/0013.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,6.986564155999076,7.246274834999895,PASSED,PASSED
b2,equal/0014.trace,5,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,1.29416017100084,2.4183961620001355,PASSED,PASSED
b2,equal/0015.trace,18,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,6,180.19397432700134,94.07383759899858,IN_PROGRESS,PASSED
b2,equal/0016.trace,18,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,2.7642156250001335,5.7715972619998865,PASSED,PASSED
b2,equal/0017.trace,18,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,6,0,6,89.00178762900032,166.7267344339998,PASSED,PASSED
b2,equal/0018.trace,18,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.23740303600061,180.23073152399957,IN_PROGRESS,IN_PROGRESS
b2,equal/0019.trace,18,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.4616492140001,180.50400916499984,IN_PROGRESS,IN_PROGRESS
b2,equal/0020.trace,18,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,6,180.13248956000007,64.58260168400011,IN_PROGRESS,PASSED
b2,equal/0021.trace,18,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,2.233806573000038,4.4344039699999485,PASSED,PASSED
b2,equal/0022.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.14855665199957,180.1292729299994,IN_PROGRESS,IN_PROGRESS
b2,equal/0023.trace,6,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,6.376182462000088,4.546784564000063,PASSED,PASSED
b2,equal/0024.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.18350550800096,180.22791566599972,IN_PROGRESS,IN_PROGRESS
b2,equal/0025.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.22411196000007,180.214522837,IN_PROGRESS,IN_PROGRESS
b2,equal/0026.trace,6,2,MIN_EXPANDED_SIZE,neither,TIMEOUT,TIMEOUT,,,,,180.40487819300006,180.42386394000005,IN_PROGRESS,IN_PROGRESS
b2,equal/0027.trace,6,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,UNSAT,,,0,0,180.11293242000102,94.44924523200007,IN_PROGRESS,NOT_APPLICABLE_UNSAT
b2,equal/0028.trace,6,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,3,0,3,2.318177557999661,2.6638900880006986,PASSED,PASSED
b2,equal/0029.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,4.745066059999772,3.6518153119995986,PASSED,PASSED
b2,equal/0030.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,1.4170015689999218,1.28192071400008,PASSED,PASSED
b2,equal/0031.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,7.049328763000176,4.043039731000135,PASSED,PASSED
b2,equal/0032.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,8.767690153999865,5.207640493001236,PASSED,PASSED
b2,equal/0033.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,23.950930899000014,9.010383955999714,PASSED,PASSED
b2,equal/0034.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,3.0236460240003,2.186812152000016,PASSED,PASSED
b2,equal/0035.trace,3,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,2,0,2,1.062132302000009,1.1958551500001704,PASSED,PASSED
b2,equal/0036.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,19.03266172199983,53.953413901000204,PASSED,PASSED
b2,equal/0037.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,2.6584974209999928,8.321281647000433,PASSED,PASSED
b2,equal/0038.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,25.073049814000115,125.87195136900027,PASSED,PASSED
b2,equal/0039.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,47.06588772000032,127.60729120699989,PASSED,PASSED
b2,equal/0040.trace,10,2,MIN_EXPANDED_SIZE,atlas_only,SAT,TIMEOUT,0,5,,,107.10868512299999,180.46445477700036,PASSED,IN_PROGRESS
b2,equal/0041.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,9.63123199599977,39.656574159998854,PASSED,PASSED
b2,equal/0042.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,4,0,4,1.8436511310001151,3.893795735999447,PASSED,PASSED
b2,increasingNumVariables/0000.trace,10,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,5,180.0716614590001,9.20549054900016,IN_PROGRESS,PASSED
b2,increasingNumVariables/0001.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,120.44809399199949,13.63315124699966,PASSED,PASSED
b2,increasingNumVariables/0002.trace,10,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,5,180.06578451800124,17.67376081600014,IN_PROGRESS,PASSED
b2,increasingNumVariables/0003.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,10.702148871001555,18.02657930299938,PASSED,PASSED
b2,increasingNumVariables/0004.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,58.78637675699974,13.074897183999838,PASSED,PASSED
b2,increasingNumVariables/0005.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,7.272882860001118,24.42959717099984,PASSED,PASSED
b2,increasingNumVariables/0006.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,8.830051633999574,41.52453561499988,PASSED,PASSED
b2,increasingNumVariables/0007.trace,10,2,MIN_EXPANDED_SIZE,both,SAT,SAT,0,5,0,5,9.85507365400008,32.94534576899969,PASSED,PASSED
b2,increasingNumVariables/0008.trace,11,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,7,180.08039770899995,53.03625099300007,IN_PROGRESS,PASSED
b2,increasingNumVariables/0009.trace,11,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,7,180.06902834299945,79.26868582499992,IN_PROGRESS,PASSED
b2,increasingNumVariables/0010.trace,11,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,7,180.08233560699955,102.23466055500103,IN_PROGRESS,PASSED
b2,increasingNumVariables/0011.trace,11,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,7,180.0966477400034,108.90230067800076,IN_PROGRESS,PASSED
b2,increasingNumVariables/0012.trace,11,2,MIN_EXPANDED_SIZE,macro_only,TIMEOUT,SAT,,,0,7,180.0898575070005,144.68383019500016,IN_PROGRESS,PASSED
