batch,task,family,category,B,b,p,K,qStates,objectiveKind,constraintFeatures,scope,inputSha256,numAP,positiveTraces,negativeTraces,method,attempt,backendTotalClauses,emissionSec,error,modelBytes,modelSha256,parseSec,primaryVars,solverInvoked,status,translationSec,vars,wallSec
b2,5to10Traces/0155.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,cac4f35d45dd50acfc42000fba2cc7c8316cd1b38aba1dacf04663c1fffed8cb,3,5,5,macro,1,253845,0.26417253700014953,,46938,7ed6bbb34be8511d376b19189a4586df90bffe7bc87c68342d8ddca9cd0b58ae,0.53212173,2924,False,TRANSLATED_ONLY,2.01683454099998,109238,2.2816396620000887
b2,moreDetailedTest/0124.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e5d643710e9d85e0199f9b4e982504cbaa4a558eea405afca7c12f151949438a,3,50,50,atlas-b,1,1263899,0.46440794000000096,,25588,f2a2311f96f63d7e0680d56bce10670f8ff00616988fc3db72205cd5fc9774ab,0.443220921,6679,False,TRANSLATED_ONLY,2.3671228020002673,394705,2.8320777740000267
b2,moreDetailedTest/0124.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e5d643710e9d85e0199f9b4e982504cbaa4a558eea405afca7c12f151949438a,3,50,50,macro,1,1104723,0.2641984480001156,,62074,bde0566f5f4d6400955d2e4c000ac1650788221cdb89c6d49e0a932c85fb77d3,0.682525595,10904,False,TRANSLATED_ONLY,5.020681706000232,542267,5.285504269000285
b2,5to10Traces/0007.trace,5to10Traces,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,18f49d7822132d05f1d4bb6e2811d77950778ba815b21d52c8366d09efeb63b2,2,7,75,atlas-b,1,4166615,0.46448424800018984,,25184,b2906b8a4ae24d6876a961905ff0d9904619e751194e516b610f413fd22a72c2,0.485101353,14087,False,TRANSLATED_ONLY,5.971737759000007,1219587,6.436829031000116
b2,5to10Traces/0007.trace,5to10Traces,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,18f49d7822132d05f1d4bb6e2811d77950778ba815b21d52c8366d09efeb63b2,2,7,75,macro,1,1939151,0.26414590600006704,,110805,dea8074171436b8e0bfdebfe6c3ca75fe9dbd32b01e66df9445117a24afb76a1,0.977979778,17493,False,TRANSLATED_ONLY,7.423274531000061,824467,7.688063500999988
b2,5to10Traces/0126.trace,5to10Traces,plain,67,2,0,8,1,MIN_EXPANDED_SIZE,,5,06b8f145441a4c53b4a1f07f068961f9d977fdc8ca1bae46737002179a95f00e,4,137,200,atlas-b,1,4609213,0.5145700429998215,,95641,c7515230f2a8de6f579b261c4b4a77d808517318e590dc561fd46e3558b3ea44,1.227570287,23805,False,TRANSLATED_ONLY,8.825633178999851,1428215,9.340858647000005
b2,5to10Traces/0126.trace,5to10Traces,plain,67,2,0,8,1,MIN_EXPANDED_SIZE,,5,06b8f145441a4c53b4a1f07f068961f9d977fdc8ca1bae46737002179a95f00e,4,137,200,macro,1,3824142,0.4144107399999939,,133349,11d7b56ccf1e27ccc908b0c4695fa6ca3348b9152ae41f0cd647ea00c8ce8a92,1.751689172,35479,False,TRANSLATED_ONLY,14.73599779999995,1865128,15.151086845999998
b2,5to10Traces/0066.trace,5to10Traces,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,9,be366ea181bd705203673a02f3beb9307e2b7f2428e44e84f12e6d02991f1a4e,3,5,5,atlas-b,1,324721,0.41436726500000987,,4809,d42462d07399192640bbe12f19aa8150f38bc19696d89c6a49a4f4b24de93cbe,0.184755485,1225,False,TRANSLATED_ONLY,0.9650686980000955,98382,1.3800018859999454
b2,5to10Traces/0066.trace,5to10Traces,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,9,be366ea181bd705203673a02f3beb9307e2b7f2428e44e84f12e6d02991f1a4e,3,5,5,macro,1,245724,0.21405791099982707,,35198,ef82d1b8099fa8abca377e9b3061dca6051b5f290fb4a4db5109a529016cc6c8,0.474265368,3428,False,TRANSLATED_ONLY,2.2671705349998774,112576,2.4817702390000704
b2,equal/0002.trace,equal,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,c4c504b73ecfe3051e9f57b0451084de14d0e5758787b689f5de361e371bbb0f,3,10,10,atlas-b,1,259860,0.4144618509999418,,7108,b24bfef0813180487d329243bba84d439ba45e1828d84cf8a4d55c9918a21e57,0.238216025,1479,False,TRANSLATED_ONLY,1.0154806390000886,81346,1.4305412039998373
b2,equal/0002.trace,equal,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,c4c504b73ecfe3051e9f57b0451084de14d0e5758787b689f5de361e371bbb0f,3,10,10,macro,1,242543,0.21409625399996912,,33081,4f5888943c09acbafb6cd06fc9a5ff80df57ce7e878fcccd4107301532d377ec,0.487606148,2903,False,TRANSLATED_ONLY,2.016638415999978,117323,2.231343064999919
b2,moreDetailedTest/0049.trace,moreDetailedTest,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,0f19f8e6afe758d1d90fc6e6d584016ab8f389b640d1d00d6ea607353905b82d,2,250,250,atlas-b,1,3124928,0.5144249600000421,,95714,045d27828c7bdb121892d52c643a61e5520532872bf132a4d741a6c53b92b0b0,1.250308815,25081,False,TRANSLATED_ONLY,7.223689947000139,1009018,7.738743500000055
b2,moreDetailedTest/0049.trace,moreDetailedTest,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,0f19f8e6afe758d1d90fc6e6d584016ab8f389b640d1d00d6ea607353905b82d,2,250,250,macro,1,1528760,0.2641769080000813,,90909,38d9a288acfcaec2bfdbf9f2b61ffd2892281b943826993286ae3cc1d1c8b305,1.272678288,20876,False,TRANSLATED_ONLY,6.523202268999967,780800,6.787988581000036
b2,5to10Traces/0160.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,67e4917bdac48ce1d41bc9df055dd50a4f2e832f346c348b0da8c5dc6550231e,3,75,75,atlas-b,1,1891425,0.464399948999926,,37138,aed6f929d9186d2f81015e15b37a9580aa6eb8335759d28330a0d2c7d43aa4ea,0.552255427,9929,False,TRANSLATED_ONLY,3.468488205000085,590556,3.9334878880001725
b2,5to10Traces/0160.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,67e4917bdac48ce1d41bc9df055dd50a4f2e832f346c348b0da8c5dc6550231e,3,75,75,macro,1,1710142,0.2642297070001405,,72450,77c6e52b5b7616fc351b05e1cc122f15711987bf1104c65e976634bc479db8e6,0.980856156,16280,False,TRANSLATED_ONLY,7.124804296000093,834226,7.389632186999961
b2,increasingNumVariables/0002.trace,increasingNumVariables,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,a9a5b3b328f419ed605aab700da4cfd7fd98178115d7b84ae68a26e0cd89df04,3,25,25,atlas-b,1,1485461,0.4644130300002871,,14039,659c5a9138c2afc31accb4553c0e6afd905ba29315ae7f8ad133c6e068ef4df0,0.330776566,4625,False,TRANSLATED_ONLY,2.466971627000021,449782,2.931962200000271
b2,increasingNumVariables/0002.trace,increasingNumVariables,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,a9a5b3b328f419ed605aab700da4cfd7fd98178115d7b84ae68a26e0cd89df04,3,25,25,macro,1,1026384,0.21405518200026563,,57528,5edb0e50567c2b72c4b7cbb0dfe555ca6e5e2a9d1890a340f12ba5670948faaf,0.625046174,9698,False,TRANSLATED_ONLY,5.371239880999838,477800,5.585872405000373
b2,moreDetailedTest/0047.trace,moreDetailedTest,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,8e2578ac0439b973c4380b4126f953af5754b611da87c8270d5bb903298c5057,2,175,175,atlas-b,1,2188268,0.464496421000149,,67684,819873ec3051ded69cf34adc8ef10ee4c00b62f26b9094b30d3dad4a801c6977,0.807926546,17581,False,TRANSLATED_ONLY,5.721458001999963,706632,6.186606299000005
b2,moreDetailedTest/0047.trace,moreDetailedTest,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,8e2578ac0439b973c4380b4126f953af5754b611da87c8270d5bb903298c5057,2,175,175,macro,1,1129930,0.2641582759999892,,76990,bb80a72c64874d573867673fad0787cdb6cc9022529af26ff1eb2419c2606410,1.045521226,15572,False,TRANSLATED_ONLY,5.220833462999963,577901,5.485609031999957
b2,5to10Traces/0114.trace,5to10Traces,plain,67,2,0,8,1,MIN_EXPANDED_SIZE,,7,5be77e06b023af1250463756bf06f6c5db3c04a372a3f491f29ab97e931bf38a,4,37,50,atlas-b,1,1891568,0.46439744999997856,,26505,c964bc805cd1ab9cb9c4a48ffead371943083420ff074e16b5fc646cb4e2a695,0.466111669,7273,False,TRANSLATED_ONLY,3.7188181100000293,576937,4.183790872999907
b2,5to10Traces/0114.trace,5to10Traces,plain,67,2,0,8,1,MIN_EXPANDED_SIZE,,7,5be77e06b023af1250463756bf06f6c5db3c04a372a3f491f29ab97e931bf38a,4,37,50,macro,1,1527157,0.3142348469998524,,61510,cb780ddab746e24efdf8fa0b1df1d8ab81dbbdffd45c14777bf8eebdb3376741,0.672060455,13910,False,TRANSLATED_ONLY,6.523118643000089,725992,6.837942604000091
b2,disjunctedExistence/0058.trace,disjunctedExistence,plain,134,2,0,8,1,MIN_EXPANDED_SIZE,,5,536d0e502da77b68bdba3a5dfb2a835e378bb339a49182a1519300259a4e8af8,7,2,200,atlas-b,1,14232025,0.5144834559998799,,149330,572d392aef3af641aaeae596224f4450f73e9668540701dbefed1a235cc3951a,1.823679477,44787,False,TRANSLATED_ONLY,20.842036389999976,4131387,21.35719676100007
b2,disjunctedExistence/0058.trace,disjunctedExistence,plain,134,2,0,8,1,MIN_EXPANDED_SIZE,,5,536d0e502da77b68bdba3a5dfb2a835e378bb339a49182a1519300259a4e8af8,7,2,200,macro,1,4946210,0.5646438040000703,,151430,fd37874a42f82993994e510006058d8e3e48cf8de145243cc1025b1066143932,1.598797036,43243,False,TRANSLATED_ONLY,14.435517624000113,2102434,15.00084456400009
b2,disjunctedExistence/0049.trace,disjunctedExistence,plain,134,2,0,8,1,MIN_EXPANDED_SIZE,,9,2f22c240859e2b9d49a99537712e8ad7f7de4cca881491e6a5f51d9d9739dc34,7,2,50,atlas-b,1,7412841,0.46440106000000014,,40330,82f09aaa14be4196699b293e1edfbb2aff99aebe154377f22db3c96aeb674462,0.664155211,14127,False,TRANSLATED_ONLY,8.324786814000163,2145992,8.789738525000075
b2,disjunctedExistence/0049.trace,disjunctedExistence,plain,134,2,0,8,1,MIN_EXPANDED_SIZE,,9,2f22c240859e2b9d49a99537712e8ad7f7de4cca881491e6a5f51d9d9739dc34,7,2,50,macro,1,2880298,0.5145898230000512,,106780,fb436e4c29529408865be8f1d58fe27470c9d4db5e68dfa70671e8b18b234c88,0.877758125,19381,False,TRANSLATED_ONLY,10.930654603999983,1198518,11.445892041999969
b2,moreDetailedTest/0125.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,233d80713b6f37f3184f268f010e9254c92461fc3c5d55263b2cb151b00853ff,3,5,5,atlas-b,1,134355,0.41440977599995676,,4808,a4c32353da837783a0c96f9ea81dcc77379a7c521d0f3e4f667734e45e9d2bbb,0.203283883,829,False,TRANSLATED_ONLY,0.714827731000014,42176,1.1298540719999437
b2,moreDetailedTest/0125.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,233d80713b6f37f3184f268f010e9254c92461fc3c5d55263b2cb151b00853ff,3,5,5,macro,1,129639,0.21407482199992955,,27335,ade8b369698d9195a150463933959c445b76cdf23bdb4754eec6cbeb16c66523,0.462356103,1853,False,TRANSLATED_ONLY,1.4657172239999454,62243,1.680462481000177
b2,5to10Traces/0090.trace,5to10Traces,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,aae4d3cc849f2b5a7e0584e99d69fb211c2f31bb4dc3fd6e19b24b8d24d723e7,2,25,25,atlas-b,1,314951,0.4144037399998979,,11784,327a3802572718b42540fa8cd1b6762641c6be43722e62cae053bcfefd7645cd,0.312129119,2581,False,TRANSLATED_ONLY,1.215429026000038,101872,1.630368148000116
b2,5to10Traces/0090.trace,5to10Traces,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,aae4d3cc849f2b5a7e0584e99d69fb211c2f31bb4dc3fd6e19b24b8d24d723e7,2,25,25,macro,1,206261,0.2140940040001169,,42750,cdc5413b28c8088bd79f9c92c8315ab8956edc8b2ee6ee16447f813db47f4bf5,0.553439499,3040,False,TRANSLATED_ONLY,1.7662761399999454,105890,1.9809409079998659
b2,moreDetailedTest/0075.trace,moreDetailedTest,plain,67,2,0,8,1,MIN_EXPANDED_SIZE,,5,7996d9940d778813e5fbcdafe6750a3b9a0af65c0477403f060535cc6e24d64f,4,116,175,atlas-b,1,3982116,0.5145118000000366,,82899,ec1fa12b0574cc1c8635add633002bb824cac95e740312292e1c54b89a4ddf1a,1.070745191,20585,False,TRANSLATED_ONLY,6.773495249999996,1233911,7.288659486000142
b2,moreDetailedTest/0075.trace,moreDetailedTest,plain,67,2,0,8,1,MIN_EXPANDED_SIZE,,5,7996d9940d778813e5fbcdafe6750a3b9a0af65c0477403f060535cc6e24d64f,4,116,175,macro,1,3234774,0.36435567499984245,,122212,8bf16a84255835ed77522aa498143adb1228783e405d94d766c5f3fa02263fc7,1.595929117,30796,False,TRANSLATED_ONLY,11.681106929999714,1593621,12.04613222099988
b2,moreDetailedTest/0044.trace,moreDetailedTest,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,ee14ef8f70584eeb01a1dd257788ab1a9c013f6a633764758630e2ecf597ffdc,2,10,9,atlas-b,1,121372,0.41433097900016946,,6019,7ef8080bc2d7d0cb897429a2d975b7b7e6f32f9048fc914d556fbe77a8fae136,0.205438594,1031,False,TRANSLATED_ONLY,0.8149463190000006,39378,1.2298618209999859
b2,moreDetailedTest/0044.trace,moreDetailedTest,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,ee14ef8f70584eeb01a1dd257788ab1a9c013f6a633764758630e2ecf597ffdc,2,10,9,macro,1,87127,0.21410802500008685,,29945,4ed4817ecf7839de783f885464ce31bb436aff6c7e53d45212dd04eadf68bb93,0.466811756,1415,False,TRANSLATED_ONLY,1.315591818999792,44453,1.5302634369998032
b2,5to10Traces/0029.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,07a00ad7c82e28b5155dcaa566e300eeff50745de409392212cf2b4fd2399ea7,3,75,75,atlas-b,1,8205675,0.46443608100003075,,57453,cbc091af985091d123b19e9cdf833e1aa2641b738270d31b49de69a2c0598bd3,0.892183684,27179,False,TRANSLATED_ONLY,11.930516339000178,2396556,12.39555984399999
b2,5to10Traces/0029.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,07a00ad7c82e28b5155dcaa566e300eeff50745de409392212cf2b4fd2399ea7,3,75,75,macro,1,3658546,0.3642546980001953,,133083,2f683efe9327990f2a84dacfee2780fa2b02309e2cdc6998f51585e4002b5940,1.214175988,31820,False,TRANSLATED_ONLY,9.777376836999792,1560235,10.142303720999962
b2,5to10Traces/0196.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,438aa7e3144068c90b4e85af4ebb46ddf8cdd2bc007660cf47c4294248d78baf,3,250,250,atlas-b,1,9982938,0.514540176999617,,118289,062e88c50ea163cdcbdb8fd6ffc4d1c1f2c0be9c715bf008be40cfcfefda0456,1.359819219,37769,False,TRANSLATED_ONLY,17.941498879999926,3061993,18.456717791999836
b2,5to10Traces/0196.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,438aa7e3144068c90b4e85af4ebb46ddf8cdd2bc007660cf47c4294248d78baf,3,250,250,macro,1,8158901,0.31427982300010626,,155922,950c34398e01906502c2bd46c87d47fe310852ded8a3ec2e614396b56e190619,3.012712862,70366,False,TRANSLATED_ONLY,27.753510658999858,3911199,28.068490667000333
b2,5to10Traces/0161.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,09abb388cb5185e890e0474dda93ee7673d3d8d7117e591fb747af2c191ff37b,3,75,75,atlas-b,1,8205675,0.4644497219999266,,57453,7b98ec51daee8af0e9617698bfceaaafed775a6bdc3ffa7ecf67353b761d037e,0.78017247,27179,False,TRANSLATED_ONLY,11.929418963999979,2396556,12.394452190000038
b2,5to10Traces/0161.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,09abb388cb5185e890e0474dda93ee7673d3d8d7117e591fb747af2c191ff37b,3,75,75,macro,1,3661547,0.3141734019998239,,128751,cc3577e97fc967f19df75c24a6362e00b16a1aad822e671072e798cb47621103,1.181881062,31967,False,TRANSLATED_ONLY,9.576955890000136,1560449,9.89175189699995
b2,moreDetailedTest/0067.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,9,8bfdde9b0d67c345e53fdae02ca930b5a4ee38ecdf22abe9d65008bc14c87ade,3,500,500,atlas-b,1,29053036,0.5645844929999839,,234289,e80a79066ff0deeb22203ba83bc91f397a96ec1a6b4b15e21dc3021c6b2af047,3.822502778,85375,False,TRANSLATED_ONLY,53.14172427299991,8795532,53.707181465000076
b2,moreDetailedTest/0067.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,9,8bfdde9b0d67c345e53fdae02ca930b5a4ee38ecdf22abe9d65008bc14c87ade,3,500,500,macro,1,18926752,0.36471802899995964,,252227,3f865faabedd3201deeb7314c07975c4bc0b8cd3f6b8c3ed66ddb909605c29a2,4.582243445,157637,False,TRANSLATED_ONLY,64.81067025700008,8940732,65.17615064499978
b2,disjunctedExistence/0010.trace,disjunctedExistence,plain,36,2,0,8,1,MIN_EXPANDED_SIZE,,5,69186f916c3d5e967441fba75b4722708863cae8cf14ee673ff76673cefb1b0c,5,200,1,atlas-b,1,12576144,0.5144682749998992,,112417,12f785a6d90bd6e78a364b9d3d0d562189a63dc215297ce63c381f3f83c19277,1.448867545,40455,False,TRANSLATED_ONLY,18.989752341999974,3660457,19.504942303999997
b2,disjunctedExistence/0010.trace,disjunctedExistence,plain,36,2,0,8,1,MIN_EXPANDED_SIZE,,5,69186f916c3d5e967441fba75b4722708863cae8cf14ee673ff76673cefb1b0c,5,200,1,macro,1,4972097,0.41447223700015456,,130521,e43883bfaad0132bccf23cffc7026b723bed5786ab315daf9b3ed422493f3dcb,1.51795945,42939,False,TRANSLATED_ONLY,13.433524673999955,2111060,13.848695158000055
b2,moreDetailedTest/0073.trace,moreDetailedTest,plain,67,2,0,8,1,MIN_EXPANDED_SIZE,,11,e742f6337ec6bd9e7bda1c2065502eee6341208300398b0c703fa2b0bb35defd,4,80,125,atlas-b,1,8716228,0.4644096379997791,,59099,d7bf3617bb9614695a403cf63542c8783349125ef2b6b66e2b9976e80f6432ed,0.763554732,21057,False,TRANSLATED_ONLY,11.278560336000282,2603106,11.743587848000061
b2,moreDetailedTest/0073.trace,moreDetailedTest,plain,67,2,0,8,1,MIN_EXPANDED_SIZE,,11,e742f6337ec6bd9e7bda1c2065502eee6341208300398b0c703fa2b0bb35defd,4,80,125,macro,1,4044723,0.36430285400001594,,99611,75ec819619fee482326f4b7b2537b1a5d0d48663b9690c9502e7b7810da4ab60,1.132440421,35059,False,TRANSLATED_ONLY,13.692144671000278,1912991,14.057085559999905
b2,increasingNumVariables/0001.trace,increasingNumVariables,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,b36c289e04b6261695173c7e059f424c953ab6dd4e58c9e071501c7acc64c31d,3,20,20,atlas-b,1,510869,0.41440016999990803,,11728,5e8b2013690bb8880b6d626012aef67b906cd2f97011913e44daa908009fff99,0.318203219,2779,False,TRANSLATED_ONLY,1.3658376739999767,159685,1.7808161680000012
b2,increasingNumVariables/0001.trace,increasingNumVariables,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,b36c289e04b6261695173c7e059f424c953ab6dd4e58c9e071501c7acc64c31d,3,20,20,macro,1,454152,0.21409575500001665,,46460,96665f0994fb747575ea49bbda37ea13e837f47650a17737f1e93835a666d751,0.541231711,4835,False,TRANSLATED_ONLY,2.8673331439999856,221084,3.0819869409999683
b2,moreDetailedTest/0064.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,15,9172e3fe9b33b37e7da8cdc2f455f4a54cb2a904a7da6128c606135935bdecee,3,300,300,atlas-b,1,,0.5145722180000121,,141490,427db9a3eff2b45e1a0545369ceb8a054c920578d88ff98d766e77fe4e5d910e,,,False,TRANSLATION_TIMEOUT,180.28330350800024,,180.7985846930003
b2,moreDetailedTest/0064.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,15,9172e3fe9b33b37e7da8cdc2f455f4a54cb2a904a7da6128c606135935bdecee,3,300,300,macro,1,11390121,0.31423337200021706,,177692,4a9b8c1fc0fbc7dbc56934f24172c7bc8778231c2a98345a34aef360198bd886,3.292772897,96284,False,TRANSLATED_ONLY,40.21718266900007,5391066,40.53213046699966
b2,increasingNumVariables/0015.trace,increasingNumVariables,plain,11,2,0,8,1,MIN_EXPANDED_SIZE,,5,b4f9ef826a6c9e044262856ba196bc2748476bb88307df8b7e5a80aea8bffddc,4,50,50,atlas-b,1,1378279,0.4643968569998833,,30092,4722db255a9b403be5e5bfd3dfdaa64a85f38b84253956dd4d06d03de5ca2f5a,0.497254383,7215,False,TRANSLATED_ONLY,2.51726496099991,427127,2.9822251000000506
b2,increasingNumVariables/0015.trace,increasingNumVariables,plain,11,2,0,8,1,MIN_EXPANDED_SIZE,,5,b4f9ef826a6c9e044262856ba196bc2748476bb88307df8b7e5a80aea8bffddc,4,50,50,macro,1,1132531,0.26417731899982755,,63250,0e63abc692f2f6acfc50ddb7956e116d48dbd4a0e24bd0edee60b0d96de66a95,0.651472333,11077,False,TRANSLATED_ONLY,5.4722347540000555,554202,5.737042917999588
b2,5to10Traces/0017.trace,5to10Traces,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,45486e7c1a54c0d1b69c7fc4e6221d12e666904407bd082fcfdc0f69768ad5c2,2,8,200,atlas-b,1,10559098,0.4643820290000349,,60059,d236d52073cefa5b1d4416039d0a249ea36a2614663293b24dd8ec133294e869,0.809427644,35507,False,TRANSLATED_ONLY,14.337734017000002,3090057,14.802736730999868
b2,5to10Traces/0017.trace,5to10Traces,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,45486e7c1a54c0d1b69c7fc4e6221d12e666904407bd082fcfdc0f69768ad5c2,2,8,200,macro,1,4795244,0.3141949520002072,,181310,fcfde4a5feb400d26eb2a5c4fd3f01401dc7f92b380714fe9aaa5ef3e336cce2,1.606409111,42483,False,TRANSLATED_ONLY,11.380543264000153,2063324,11.695416281999996
b2,moreDetailedTest/0025.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,f8b781062bd36e16b70042ce1444814abb159610cbfc7d6684f9d8571f8cf8bd,2,500,500,atlas-b,1,11474839,0.5645275619999666,,189124,5912e53e7696a266cff93fcd31e37de86487eebbed79c118617c7bb917f03991,3.07775865,60147,False,TRANSLATED_ONLY,22.944402544999775,3612187,23.509677693999947
b2,moreDetailedTest/0025.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,f8b781062bd36e16b70042ce1444814abb159610cbfc7d6684f9d8571f8cf8bd,2,500,500,macro,1,6042378,0.31425846199999796,,149622,b59f1c6978055d32d7e1cef4457db7ecbc0ec8fe79b23f0c1185863b3ab6930c,2.68324194,57855,False,TRANSLATED_ONLY,21.896630422999806,3005678,22.21162483199987
b2,equal/0016.trace,equal,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,9,8b761ca9f997be17658c978560d3f885344a9358ad321796a7e719bfe6ce0a65,3,10,10,atlas-b,1,614906,0.4143831650001175,,7109,615e3e7646311d20118ea47987748eb41e433d874ffc39aae237464f6c998a28,0.225048715,2075,False,TRANSLATED_ONLY,1.3156294200000502,186232,1.7305961090000892
b2,equal/0016.trace,equal,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,9,8b761ca9f997be17658c978560d3f885344a9358ad321796a7e719bfe6ce0a65,3,10,10,macro,1,463092,0.26415534700004173,,37085,76d2be69b37bd4ef5dac16ee754b7ce81c6c2c924e97867b01181008fae4dc93,0.497179566,5078,False,TRANSLATED_ONLY,2.9177521520000482,211336,3.182545384999912
b2,equal/0012.trace,equal,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,402ed177efa0f193824d67aea4e5b6574cd2d2ff2f653f025cac8a94543a8a51,2,500,500,atlas-b,1,11474834,0.5645646129996749,,189090,b187b7c6b89c2ac5a2e4513e6df7a88e201b7ea9558ea02f0991bfdb80e3c656,2.455189592,60147,False,TRANSLATED_ONLY,24.44939978000002,3612182,25.014727440000115
b2,equal/0012.trace,equal,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,402ed177efa0f193824d67aea4e5b6574cd2d2ff2f653f025cac8a94543a8a51,2,500,500,macro,1,6052620,0.3141996110002765,,150464,d12434a53daca080d71d071749a11064043bfa884b64be803778190ae365d31d,3.257726532,58359,False,TRANSLATED_ONLY,19.38938776299983,3019323,19.704264538999723
b2,moreDetailedTest/0068.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,11,b655e71c689ae313860791906ac28e02bd55899f8ebc76e33057f1bab0d5f81f,3,50,50,atlas-b,1,4036582,0.46440846899986354,,25590,51e6d489ad99e4ab7320a1f61b056ebf6e7a76c84f3bb1ed750b42a328d5ce68,0.481150838,9997,False,TRANSLATED_ONLY,5.571441012999912,1209806,6.036443375999852
b2,moreDetailedTest/0068.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,11,b655e71c689ae313860791906ac28e02bd55899f8ebc76e33057f1bab0d5f81f,3,50,50,macro,1,2010810,0.2641445249998924,,70554,2cbf3e361128d503515d62b1544b26ee5b36faa2534b9af9cf912634dbc3ac24,0.760326422,17858,False,TRANSLATED_ONLY,7.925053313000035,938658,8.189798341999904
b2,5to10Traces/0147.trace,5to10Traces,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,d01635d37957b69b76d355d254efc5f4394e536dfecdfe9d75264b441c802a5d,2,12,175,atlas-b,1,6078348,0.464408917000128,,54236,fe5e3e8643f828f02191453c25d0ffd8ea8f8a017da98815a9bce8cb79a1167c,0.741339541,28131,False,TRANSLATED_ONLY,11.229737732000103,1770284,11.694738724000217
b2,5to10Traces/0147.trace,5to10Traces,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,d01635d37957b69b76d355d254efc5f4394e536dfecdfe9d75264b441c802a5d,2,12,175,macro,1,1749643,0.26440490499999214,,122680,308a992e1eaa8b86c2cbde31639c38b17df4c3602247980aa8bc015745608677,1.433460478,23515,False,TRANSLATED_ONLY,6.278553620999901,761425,6.543687362000128
b2,moreDetailedTest/0094.trace,moreDetailedTest,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,d8a87b17ca65acd920f9826c0a9c8fdb588f555dc94081ffad59d1482b7c0427,3,400,400,atlas-b,1,10049249,0.5645614119998754,,187888,370200056809a0d786b4f28fedad7f243f86d979042843652afd4ee28f4910d0,2.960943491,52179,False,TRANSLATED_ONLY,16.888720983999974,3136605,17.45402498400017
