campaign,batch,task,family,category,B,b,p,K,qStates,objectiveKind,constraintFeatures,scope,inputSha256,numAP,positiveTraces,negativeTraces,e4AtlasStatus,e4MacroStatus,activeAnchors,e4MacroExpandedSize,B_over_K,activeAnchors_over_expandedSize,atlasStatus,macroStatus,pairedTranslated,atlasVars,macroVars,atlasClauses,macroClauses,C_V,C_C,atlasWallSec,macroWallSec,atlasModelSha256,macroModelSha256
remaining423,b2,increasingNumVariables/0040.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,921304a33cc412881d129ebc4b89f7d14cb98cbacb837b96b0d52f7480b96388,8,15,15,TIMEOUT,TIMEOUT,,,16.875,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,175335,179525,579561,375105,0.9766606322239243,1.5450633822529691,1.880799245999924,2.832247341000084,f018cf775b0947242b90ee03396d9018d57541e4239d2e3fc36578443d056f9d,7a971d1b7a0a582ce531121a6ab37e655076ab6738b640b703be328bd2bf3e29
frozen200,b2,increasingNumVariables/0041.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,15,bcdfd5e3a50997933d37a3c35bdcfe4532a2a6f2c2944afca3bc396dbc775e81,8,20,20,TIMEOUT,TIMEOUT,,,16.875,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1041730,409665,3577460,881060,2.5428825991969046,4.06040451274601,5.987864188999993,5.135517374999836,b2e743f4abd073acc08dd030d8d4010bc1ecbcd9f976b67049610bcbfc9aae3a,2e3549d2dbb6d5f48bb5f4bfa218a9169d61a6f63f51dcad99800418acae1858
remaining423,b2,increasingNumVariables/0042.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,9,6fb57c460326b18a306bcbac89f5dd24e4638385447c38cf39c934ad658135f3,8,25,25,TIMEOUT,TIMEOUT,,,16.875,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,606690,501103,2046226,1075567,1.2107091755587174,1.9024626080941494,3.332653824999852,4.9849500889999945,974ddecb380a528fe1137451e1f86ea81c2e98a6cd82631f044baefaf3ced939,722a1c0d5f4029d94bb4197d5d8af1c991eb5375c93d98b7598ca28578b89a7c
frozen200,b2,increasingNumVariables/0043.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,e3c1b84a1d5289ce903b49dc1172b72bd22a43e0a7b8320078e4b49fa2c56a74,8,30,30,TIMEOUT,TIMEOUT,,,16.875,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,338895,346800,1118376,712160,0.9772058823529411,1.5703999101325545,2.882594760999382,4.133977956000308,3845f0961c65563c3c05e7186fc51e25eb69f81846b51a58c8da3911432b3e92,1166700ee36dab04be6394797c61d0d940ba7d604a1a2e157eb4531a00cf868c
frozen200,b2,increasingNumVariables/0044.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,c9802ea70fc2803345a2dcdd124d7ba6278f5d6c9e712933544a8ee2676a66a4,8,35,35,TIMEOUT,TIMEOUT,,,16.875,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,393415,402611,1297981,824125,0.9771590940138247,1.5749807371454574,2.832276535999881,5.485871720000432,7ce18f3cf5c2ea97e829aa21e8b03269a21e01ee8aef92260b91ece6765c7a9b,5de0aeb451bb1db170144cb98e70e22ac19da2381a74ae457e2ecc008a6460d7
remaining423,b2,increasingNumVariables/0045.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,6032579f6defb002bb46a059d3c5de3598e3390aa67e72422d157126b8156c03,8,40,40,TIMEOUT,TIMEOUT,,,16.875,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,447935,458895,1477586,941357,0.976116540820885,1.569634049568867,3.0825481790002414,5.135368301000199,58babafbeecb364891fc54923ef09d9f7e10ad621d100f5a25767b1b4ae27175,51bd9256e22d5a381ca79bd36b2596c14e65c9adb96d813c0632ca11a851e974
remaining423,b2,increasingNumVariables/0046.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,11,8fef935035582b3dde4e6bb202410be827fe5d53228fb24cd3d34a3e55070a04,8,45,45,TIMEOUT,TIMEOUT,,,16.875,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1416846,891641,4804463,1906761,1.5890319085820415,2.5196985883390735,8.238627234999967,7.688490258000002,f8cba877821062f65ac2e3a978bcb6c99df6462788d896f8c14d6e78f4b923e4,a0e214f3621bfc3ca10ce657f207fcc9a9a3649667e1ebeab71e253d2b33d59a
remaining423,b2,increasingNumVariables/0047.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,d83e3e0d444e396bd86ddd61765b6e891130500f803ad83b5af12213228a973a,8,50,50,TIMEOUT,TIMEOUT,,,16.875,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,556975,571911,1836796,1171676,0.9738840483921449,1.5676654638312981,4.184319658000277,6.136768073999974,89a0f893e661e821d3d8a92d1c9bf6141b9eafa5689135e7d5696ca5da3f69c6,e6c6d66d13208da0c28c534abc7836bbacb1c89b5b53fa1f0f3a8fe9071fa6af
remaining423,b2,increasingNumVariables/0048.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,d4aed58d55a4dd87c058e28a7fc96aad2ca4e792a98ea7b77176a065bc08327a,9,15,15,TIMEOUT,TIMEOUT,,,33.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,187075,178782,621412,370211,1.0463861015091005,1.6785346734699942,1.9808441599998332,2.8819531499998448,c876fe4d8f6282c043bb6eb4dffa09cb0a917affd23472855626c969d53ea94b,842995ec1d40a9e9d3d87a56cae0f078a28a834e08057e2afbd5a975a6bdfa26
remaining423,b2,increasingNumVariables/0049.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,9,888c878df35bb95348487ec57bff7a3354f32ccc2a9f41ac35851a4eadfe2afc,9,20,20,TIMEOUT,TIMEOUT,,,33.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,518500,409265,1756011,883409,1.2669053058531758,1.987766708285743,2.832203825000306,4.584979528000076,0751ba931ea34449b66e8fb7feeab37a0b7a7b94bdca88a79666f72c2bc0d045,16dc1e560e2b0a5baaa2d6b842c974e1675bb5917a323aba9b23285584f12a09
remaining423,b2,increasingNumVariables/0050.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,10fc0669200495687049d1e77843d7dc13d096e88b0771a03def8e260f50dbbb,9,25,25,TIMEOUT,TIMEOUT,,,33.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,302255,289284,1002262,589783,1.0448382903997455,1.6993741766039374,2.731864115999997,3.7836145030000807,389b051fe75691ac367135538036f9ee683a0c6a40c9d424349071ef6f8685b6,5e6a9380388e1506f95ab373ceaf22933bb17c1545e68dbb4f51cff1c3b09415
remaining423,b2,increasingNumVariables/0051.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,6672bdeac2b4622012f73f35569222cb61266182f5219bbd6e46b4af8cb2da19,9,30,30,TIMEOUT,TIMEOUT,,,33.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,359845,345679,1192687,706130,1.0409802157492933,1.6890473425573194,2.6820363389999784,4.234032871999943,08965ce9f485024c48daf26fefbd8848e3d56f9275aaf3e2d9add934f2bf7ec7,45053e8bc35c917b7015795e8f6425310ac12b4b3683b4b344908fba4ee4c796
frozen200,b2,increasingNumVariables/0052.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,2a19bc3133fc529e868e3edd14b0b7f45a305e34c253078a07b7b224493dbf1b,9,35,35,TIMEOUT,TIMEOUT,,,33.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,417435,403665,1383112,830648,1.0341124447252052,1.6651000182989666,3.032883349000258,4.687111373000334,9c0f60e8c964ca4fa12fe256eef46f9246030f9d8ea0c1cdf40e08fbf3b88b23,22f0a39ba3f3f753cf53cc98233941eff8ab96fbb78d85017ab9f28ffba4f225
remaining423,b2,increasingNumVariables/0053.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,11,d70cff45984c889f671bc720917824f84e7363cb11be2e73086593ea4d075b6c,9,40,40,TIMEOUT,TIMEOUT,,,33.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1323778,783935,4501264,1661651,1.6886323483452073,2.7089105955462367,5.486424887999874,6.788607505000073,0f40597f434069475b0844e6521de04f5f953fe2bfc4ce0cf2ae477d82b50a9f,f96f1eace629ade53357406337d5dc47efc70e61fcde4522fa446014c8dba36a
frozen200,b2,increasingNumVariables/0054.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,11,ee356efe02576d0c3b952575033ba350d4966db4ff0addd2363e3e069310b2b5,9,45,45,TIMEOUT,TIMEOUT,,,33.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1483188,895619,5041909,1923803,1.6560479400280699,2.6208031695553027,8.54025637399991,7.691013370000292,51b27a164cff3dfac8fc00634964a7bd88a804dd2cef2d867d1a384667c037f5,10d324ce9ca914dc15ba72647bc6a304158b2ce700c1f9d20a824f8df05012c5
frozen200,b2,increasingNumVariables/0055.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,b849ed540620164df9234045e83c5dad83662531ec99376f60641f18d283a6e5,9,50,50,TIMEOUT,TIMEOUT,,,33.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,590205,577589,1954387,1187406,1.021842521239151,1.6459298672905476,3.7836737199995696,6.386956362000092,954831c3a809c5cec0cfca2ed860fff57c767780859b728feb7cf402fd698c0f,d661d202a2f9cd05384be69a764c1483541f6a05777848f44ea6bb8675df428c
frozen200,b2,moreDetailedTest/0001.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,4cf4d87b6dcf64d2fe396c8941ee439eef2c07ee0bb76745f986cfca6ad38387,3,100,100,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,786406,1089440,2518950,2212984,0.7218442502570128,1.1382594722781547,4.4349823929997,9.894876545999978,c82f5a704a61ed674e76ef7b09e05d1fbf2982da3e329198e3083809cebfb952,8703e95d15bb7316d1829dfc4744e6dff3363292082d10d4423e7c2fb40ca5ae
remaining423,b2,moreDetailedTest/0002.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,5084c81afcaf06b16b6902315076bf6112f989b054fa18b89b040908463c4d2a,3,10,10,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,81346,116856,259860,241201,0.6961217224618333,1.0773587174182528,1.430139747999874,2.3313736220002284,c700aaaf32ea34ecef86403c266e0420e5ea2169feb6d944797a9d75d37111c6,cae91c82fdc9e2dbb9e83f285663dcc06d68a0987dcb5463d533148a9022e63d
remaining423,b2,moreDetailedTest/0003.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,f9f5d3d029d409c5305aa6b97040981e8b92e9d8395100b7b255f1b519919b40,3,125,125,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,2206781,2313349,7289160,4870021,0.9539334531884294,1.4967409791456752,11.143417985999804,17.752998383999966,5c1765bf3580f1e7e9929950cfe4bf9d34d1c988c7efc9afb16776e4c6eddff3,56027e753cc7e738ae89460edaa872facae10bf5dcbc297ecd5f2a229c6cca26
frozen200,b2,moreDetailedTest/0004.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e136448c7c701e599a0b3efdcad78036bb9e505fbf0def50d71a99f2f147e298,3,150,150,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1178106,1630836,3774000,3317379,0.7223939133058137,1.1376451107937924,7.6891523220001545,12.044483335000223,d353a05c83a14afc4bc133bc0ef1410c5dd838bfd1d9ec4b7a758336ee2850c0,439039417d20a49443d58dc7f39d9369dee4d4b5541ca945aade61c11677e663
remaining423,b2,moreDetailedTest/0005.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,de22b10e381746d23576b1b6da56d8fb96336abaa7a8fcf3af83451d90b053dc,3,175,175,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1373956,1901911,4401525,3867661,0.72240814633282,1.1380327800187244,9.492836549999993,14.85064126300017,238a1dceaeb3972b511747f8a711700857417b44fdfcf21e6cd3f83e45eee0c8,96c74d828d007b8ee372164c9afb7845a174685192c7539f72f459fcb9da8d59
remaining423,b2,moreDetailedTest/0006.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,43b61c5334fb0f3169a01dbea98283428ad2fd75d05a745550f085f3e521d13e,3,200,200,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1569806,2188459,5029050,4471229,0.7173111308002572,1.1247578685860196,7.93972592099999,15.556311352999955,c1527aafbe6c4d5fbb5a6d612c1e4d773f3bc4c1eddba24b06435b75f2194e1c,27aaa34e2342f4e5bee1ebed606ca4f0f096d98f5c57c909cc4ba5473fa7cdd5
remaining423,b2,moreDetailedTest/0007.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,7a0a09d61e11823dea8fbf76baf9035e3e954de856ccb0f15a0ad3ecfe085e64,3,250,250,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,4403031,4567494,14543785,9663234,0.9639927277408574,1.505063936152224,23.660733171000174,31.07329261399991,31622d9e3c8eb26123c7e26a26ff72542174f2858b89387c451369a3371cbfe3,2a332b12963f3b74aaff5bfbea27de748b4a6e658affdef20cd4883210b37e68
remaining423,b2,moreDetailedTest/0008.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,81fcf02a9c3188214421026ae6f166dd3b5ccadc1ba4fa7e068e9ba3f4817ce9,3,300,300,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,5281532,5503494,17445636,11649430,0.9596688939789886,1.4975527558000692,27.318694241999765,40.43863078499999,1706eede5693e2a831455ac1f2802283bf053c47542628fd742b530a53db72c5,94dc2b6708ebb0189c7e15299571506b9a2df931661e61b721685bd92e9352e5
remaining423,b2,moreDetailedTest/0009.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,56790fbff4317f35615723262cdac2582549afa62898ba3f81853102ff753346,3,350,350,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,4284194,5544098,13967839,11553614,0.772748605814688,1.208958426341749,20.85720427199999,40.045030231000055,bb198040f97bc2a5441fed5ebbd6ccf5f527c0e0979ecedca2f5655a13a325e8,87da3c675638b08a6db056aef64a347cbc8f5e764f5d912ed1f4497d68922032
frozen200,b2,moreDetailedTest/0010.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,5e3e0c2c5d3bd4c91cd27e1e8b1cfea9ac7a38750743a778544f7df88c109936,3,400,400,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3136606,4357700,10049250,8875293,0.7197847488353948,1.1322724782156488,17.604358498000693,31.074367029000314,ab6610ace62f404fdcb41a88d5db8e6e3b978ebd394ee889832905778c93d9b6,fe9a54d5151095a1d823e76a3943cf126555516d63c42cb7ea1e18a2e9230ee3
frozen200,b2,moreDetailedTest/0011.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e38a5917378b9df7d12d300f9eb69929ec77ddb6206f1394ba703e78f7785083,3,500,500,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3920006,5418838,12559350,11008035,0.7234034307724276,1.1409256965480215,26.224476590999984,37.58424677499988,0eb552e1b99bb2cfa056acb39bfeab2390cd161db052cd65c80eaf74502b2010,4fa75bcd121961d685c0eb5ce56284b5d67e2a5506299cd40393d01fa15b38df
remaining423,b2,moreDetailedTest/0012.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,20038ffb35a9422faf3a508b108755482e87fe9c437e1e9a725582cd1d97d490,3,50,50,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,394706,555574,1263900,1138359,0.7104472131525233,1.1102824328704741,2.781968334000112,6.439098653999963,b4cc7f5383efb675f282c4bda5b04fedf97ac714ab0e7e6c73079046a815c69a,79244660de60a8f0b723c2c08e62fbf7fb42d05a1bcba2dc113062161cbc4a86
remaining423,b2,moreDetailedTest/0013.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,4880f6359b196b71ec8d7d3876a1de65b2cb1d331add5ead63fe22ec98cb9ba3,3,5,5,SAT,SAT,2,4,1.25,0.5,TRANSLATED_ONLY,TRANSLATED_ONLY,True,42176,62908,134355,132496,0.6704393717810135,1.0140306122448979,1.2298915900000793,1.7305962750001527,4b6edb35fb376bfb54f734e8c03c37e3d2e7d8015863bce75ba60430251a1c07,cdd58af570cddba6254f75c0d4c1eb3cec942e369fb21aaa6ccf91e46bf6db7c
remaining423,b2,moreDetailedTest/0014.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,ba75fbfc0ad01cc18fc4806b36dde4b7b6f65bfc9dd04659b0fc087e4c2ae893,3,75,75,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,590556,821613,1891425,1673127,0.7187763582124431,1.1304730603235738,3.8332882039999276,7.287913602000117,580c766fc7df614e17678b75c93ac2eb86a88c6d2753cc03641395dc5d625aa5,f11eb5ba2a6ba3ce89d900be990c14eb1128d7725bed5cb0000cb161809d9d1e
remaining423,b2,moreDetailedTest/0015.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,e57d48c9d5b14f420009dd9a2f0f6f5fe2c5574ab0e986b6dc651e8c1a39cac2,2,100,100,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,724273,813347,2300113,1619325,0.8904846271025774,1.4204146789557377,5.235184556000149,6.888114506999955,c3e8d288464309eb7a53e88bbe500855cae862aac6c337d80d3c5277eee8cf84,9f3043f457592fb2494f1d77b01b21568c011001b0021d99046b228eff694534
frozen200,b2,moreDetailedTest/0016.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,2ff055971e33f6ba7e13d9758ec3b09a2a992c3c429bbedff5e0d8aec8cf4ac9,2,10,10,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,74491,98113,235799,195082,0.759236798385535,1.2087173598794354,1.3303071779992024,2.031057201999829,d8ce7af8a3551a6a1b52421a3ba1769cbb1017a9b540374a9bf1ed8b3cd8d33d,647190491fefb457a72a14b26394365d00551af9040092e93265cf05b71aad0c
remaining423,b2,moreDetailedTest/0017.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,52e36d53331ecd0548f794488523f8257be45cb2e1b84a9743be1f4474e4440c,2,125,125,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,904778,1005559,2873543,2017899,0.899776144413207,1.4240271688523558,5.4859150349998345,8.439446772999872,53181d03160e2d8e657e69b8f8a6e16fa2d6df6ef69395bdda3d83e2aec64945,1a6edf4cced279bf3e44b1cb0ce1479e8f3f04ab6b30fe15cfdf06bd27e8b392
remaining423,b2,moreDetailedTest/0018.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,523268829542b00ea917b0010d59cc92adc645e7bab4e373be1c95d98ed9fff8,2,150,150,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1085263,1146841,3446953,2292221,0.9463064191112804,1.5037611992909934,7.888766929999974,8.639983969000014,280e3f88348f1e4e74b88f2570f50b753b856e54f194f45915c5edc21f8de19e,c5eafba0a179a6916ea7a7cf29eeeb59a2a14954c3d0b36652e3a8e07b26e9f0
remaining423,b2,moreDetailedTest/0019.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,e2ad7c80907a13c20da1a3028903a76b6a23a304988e17b95a3616fcc6d24d71,2,175,175,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1265760,1318280,4020373,2647471,0.960160208756865,1.5185711193814777,7.939346311000008,10.242645900000298,adadd9f70cdbe60fece5d3819ea90bdbd73e309234ad556b6c21e18488386a91,d67ff54581b6311327297a1ba0bb7d81c7ec505842896b3a54cfa5537b5128bb
remaining423,b2,moreDetailedTest/0020.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,8811f52bcf5e3bb583c5630ac2d4623c8fb873c9d16cd7e000703be5ccfc3047,2,200,200,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1446249,1478461,4593790,2958225,0.9782124790576147,1.5528872888302951,9.641891467999812,11.903705058000014,2053f00926995ddf50aee0a005fabf7a7bd8ee822a4099002b6317c6c5f8bd6c,5e93b53d05eaf3a4a2be1910e6f7d415b4d533fb15cd2bc4b7e338dcadffe279
remaining423,b2,moreDetailedTest/0021.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,b29b7e68a35953845512bd1a4f94e053332c9d0878ea812822dcc32bacab180b,2,250,250,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1807230,1752510,5740626,3513641,1.0312237875960766,1.6338111947122658,8.740404141999988,12.04538367500004,f837e00f4e95902f2ccc94c99a6918f76ff55c70b4a9035e1e6778975d8e1387,9f8032fa2dcaf06d3c1e9c0fac5790dcb1906fa831b2de0e7971ed71b958c4df
remaining423,b2,moreDetailedTest/0022.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,d696a953169a9278cf363bf8840909b35df55421a08b41e5fb1c55161d6a136a,2,300,300,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,2168215,2021407,6887461,4058610,1.0726266407507246,1.6969999581137385,11.495967899999869,14.049751353999909,31b291ce919ac01fdcc718b5ce38ed79b36fd448931776fc464b30c1b33c03df,1ae7cf2ae28d771616b57621517ddda05cbb58ac89d6703325ee9e2b69d04a50
remaining423,b2,moreDetailedTest/0023.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,827f02303fb89d1072cf0daf19010120dab463227146d39cce52a7813c5866de,2,350,350,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,2529219,2327073,8034321,4693148,1.0868670643336071,1.711925769227819,16.001563538000028,16.50203115999966,ac349b808ad450bac103b3f747c25f6dd024d81428020fb126017d7737970ccc,de0e2553748d85ac59a3eedcd52e926be57086418702c6b13d88e3b92d407221
remaining423,b2,moreDetailedTest/0024.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,90f0ab675c6886352cdf7d36d6f4a97abc24268abb54fdc1e021b512b76eaa3b,2,400,400,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,2890198,2505104,9181148,5019465,1.1537237575765318,1.8291088791335333,20.055511453000236,18.454093408999597,07c492d23b55d0049e4aa4a02fa362e1fe498b554a511a8d13aa725897ccf897,db16d2421e24272b385a98b73b8a22ce510ade80a04d507ddaeb6511353ebf68
remaining423,b2,moreDetailedTest/0025.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,f8b781062bd36e16b70042ce1444814abb159610cbfc7d6684f9d8571f8cf8bd,2,500,500,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3612187,3005678,11474839,6042378,1.2017877497190317,1.8990601051440343,23.509677693999947,22.21162483199987,5912e53e7696a266cff93fcd31e37de86487eebbed79c118617c7bb917f03991,b59f1c6978055d32d7e1cef4457db7ecbc0ec8fe79b23f0c1185863b3ab6930c
remaining423,b2,moreDetailedTest/0026.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,81826a48eff38d46db6b2c56d8264aea34f9f587df0c1a5e491a1052b534312b,2,50,50,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,363285,451712,1153272,908761,0.804240312411448,1.269059741780292,2.6318589679999604,4.68442053400031,8d24ab32c05d292360d18cd2588298c445eae2b16fce2f44b60be19784d531b5,9fe2a6ada5352d1a79ac193a930d6a18baddcc1d5223fbe7c0366a0335fcae23
remaining423,b2,moreDetailedTest/0027.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,0c233b8f85a98d7588240e2c2060428d85cc1df8ef1157bae4b680254ad27e94,2,5,5,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,38396,53941,121118,110471,0.7118147605717358,1.0963782350119036,1.1797248530001525,1.4800739229999635,f1cb696f8e766c3392f5b7bb877abb5b38efe0c38d5452f1f17dc0ea89125f51,34e9163f92aba7f6cceadf8638c1c63624d141c7c0e73a67b006ac9a065293bb
remaining423,b2,moreDetailedTest/0028.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,64be41842cbbe8980ac16a48701daadda93906fe1e877a972b1765bd7de7a29a,2,75,75,SAT,SAT,1,3,1.0,0.3333333333333333,TRANSLATED_ONLY,TRANSLATED_ONLY,True,543781,655517,1726694,1313371,0.8295452291855131,1.3147039183901579,4.23380802299971,5.986210800000208,18149c1d95d263ad2041fc69c768defa34d9b4cfb37f8595dd94e44885cbe660,2787be157404a8132732fc1d2b10861082ad5155ae51e463842d48e226700586
remaining423,b2,moreDetailedTest/0029.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,15,e5c13a63096d0f2db31d842eeaf9c022e3e3d1fc405b54f0275e9164e43ea702,3,100,100,SAT,SAT,3,6,2.25,0.5,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3975149,1835891,13457130,3902822,2.165242380947453,3.448051179377384,20.762135541000134,14.398189109000214,4c71bb4dadb0ffa3d24b137b48a8368d4dda9f21a790fd5a30b3d284f1f83bf6,bd19ad5adca812145488737e1fb0974ea3c43af8e6d4d21b4f4954fda19b8b8d
remaining423,b2,moreDetailedTest/0030.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,5,cf737e8c06636d136d941968270a5c23f95e13bbbcbaa1b9270ca41af04c4eae,3,10,10,SAT,SAT,3,6,2.25,0.5,TRANSLATED_ONLY,TRANSLATED_ONLY,True,81346,114204,259860,235138,0.7122867850513117,1.1051382592350025,1.3801608219996524,2.281594848000168,c1ba0dc78f85d4943879a22a8b141c0a1cccf51908c7447e5a511ef2c49976cc,a40678e76c3494d0a5f62a2ee6489d060c95d149ef8ee5164e3a912d22f4df32
