campaign,batch,task,family,category,B,b,p,K,qStates,objectiveKind,constraintFeatures,scope,inputSha256,numAP,positiveTraces,negativeTraces,method,attempt,backendTotalClauses,emissionSec,error,modelBytes,modelSha256,parseSec,primaryVars,solverInvoked,status,translationSec,vars,wallSec
remaining423,b2,increasingNumVariables/0039.trace,increasingNumVariables,plain,70,2,0,8,1,MIN_EXPANDED_SIZE,,5,6870050c02c17f3d644ae520f295e016a6d1711d908c6205f2f7b3a43dc05e8a,7,50,50,atlas-b,1,1720489,0.4645159209999292,,43605,46559845b4121dbb0a6d12e29065a121f5aa03e1cebd2b3af3568895a67eefcb,0.655968401,8847,False,TRANSLATED_ONLY,3.8189257659996656,524077,4.28405457100007
remaining423,b2,increasingNumVariables/0039.trace,increasingNumVariables,plain,70,2,0,8,1,MIN_EXPANDED_SIZE,,5,6870050c02c17f3d644ae520f295e016a6d1711d908c6205f2f7b3a43dc05e8a,7,50,50,macro,1,1171532,0.31421190299988666,,62235,975ab03bcdab9169086b511964e3c40f7b6cd351d47d3e6951eca9f0f655c59d,0.764446045,11344,False,TRANSLATED_ONLY,5.872145466999882,571099,6.186963193999873
remaining423,b2,increasingNumVariables/0040.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,921304a33cc412881d129ebc4b89f7d14cb98cbacb837b96b0d52f7480b96388,8,15,15,atlas-b,1,579561,0.46443579100014176,,16189,f018cf775b0947242b90ee03396d9018d57541e4239d2e3fc36578443d056f9d,0.406135338,3099,False,TRANSLATED_ONLY,1.4157861019998563,175335,1.880799245999924
remaining423,b2,increasingNumVariables/0040.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,921304a33cc412881d129ebc4b89f7d14cb98cbacb837b96b0d52f7480b96388,8,15,15,macro,1,375105,0.31429461899983835,,38002,7a971d1b7a0a582ce531121a6ab37e655076ab6738b640b703be328bd2bf3e29,0.499969055,3999,False,TRANSLATED_ONLY,2.5173129669999526,179525,2.832247341000084
frozen200,b2,increasingNumVariables/0041.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,15,bcdfd5e3a50997933d37a3c35bdcfe4532a2a6f2c2944afca3bc396dbc775e81,8,20,20,atlas-b,1,3577460,0.4645015369997054,,20750,b2e743f4abd073acc08dd030d8d4010bc1ecbcd9f976b67049610bcbfc9aae3a,0.472378163,6809,False,TRANSLATED_ONLY,5.5227456979991985,1041730,5.987864188999993
frozen200,b2,increasingNumVariables/0041.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,15,bcdfd5e3a50997933d37a3c35bdcfe4532a2a6f2c2944afca3bc396dbc775e81,8,20,20,macro,1,881060,0.36449531499965815,,47165,2e3549d2dbb6d5f48bb5f4bfa218a9169d61a6f63f51dcad99800418acae1858,0.621711348,8973,False,TRANSLATED_ONLY,4.770446016999813,409665,5.135517374999836
remaining423,b2,increasingNumVariables/0042.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,9,6fb57c460326b18a306bcbac89f5dd24e4638385447c38cf39c934ad658135f3,8,25,25,atlas-b,1,2046226,0.46441876800008686,,25309,974ddecb380a528fe1137451e1f86ea81c2e98a6cd82631f044baefaf3ced939,0.495458042,6175,False,TRANSLATED_ONLY,2.8676530839998122,606690,3.332653824999852
remaining423,b2,increasingNumVariables/0042.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,9,6fb57c460326b18a306bcbac89f5dd24e4638385447c38cf39c934ad658135f3,8,25,25,macro,1,1075567,0.36434872400013774,,49999,722a1c0d5f4029d94bb4197d5d8af1c991eb5375c93d98b7598ca28578b89a7c,0.569279451,10101,False,TRANSLATED_ONLY,4.619953460000033,501103,4.9849500889999945
frozen200,b2,increasingNumVariables/0043.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,e3c1b84a1d5289ce903b49dc1172b72bd22a43e0a7b8320078e4b49fa2c56a74,8,30,30,atlas-b,1,1118376,0.4646362280000176,,29869,3845f0961c65563c3c05e7186fc51e25eb69f81846b51a58c8da3911432b3e92,0.504445204,5799,False,TRANSLATED_ONLY,2.41739964000044,338895,2.882594760999382
frozen200,b2,increasingNumVariables/0043.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,e3c1b84a1d5289ce903b49dc1172b72bd22a43e0a7b8320078e4b49fa2c56a74,8,30,30,macro,1,712160,0.4144639559999632,,54093,1166700ee36dab04be6394797c61d0d940ba7d604a1a2e157eb4531a00cf868c,0.629461197,7128,False,TRANSLATED_ONLY,3.7188755439992747,346800,4.133977956000308
frozen200,b2,increasingNumVariables/0044.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,c9802ea70fc2803345a2dcdd124d7ba6278f5d6c9e712933544a8ee2676a66a4,8,35,35,atlas-b,1,1297981,0.4646379859996159,,34429,7ce18f3cf5c2ea97e829aa21e8b03269a21e01ee8aef92260b91ece6765c7a9b,0.531430177,6699,False,TRANSLATED_ONLY,2.366997595999237,393415,2.832276535999881
frozen200,b2,increasingNumVariables/0044.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,c9802ea70fc2803345a2dcdd124d7ba6278f5d6c9e712933544a8ee2676a66a4,8,35,35,macro,1,824125,0.36442541100041126,,54116,5de0aeb451bb1db170144cb98e70e22ac19da2381a74ae457e2ecc008a6460d7,0.690985747,8199,False,TRANSLATED_ONLY,5.120887734999997,402611,5.485871720000432
remaining423,b2,increasingNumVariables/0045.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,6032579f6defb002bb46a059d3c5de3598e3390aa67e72422d157126b8156c03,8,40,40,atlas-b,1,1477586,0.514453248999871,,38989,58babafbeecb364891fc54923ef09d9f7e10ad621d100f5a25767b1b4ae27175,0.591623845,7599,False,TRANSLATED_ONLY,2.567475196000032,447935,3.0825481790002414
remaining423,b2,increasingNumVariables/0045.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,6032579f6defb002bb46a059d3c5de3598e3390aa67e72422d157126b8156c03,8,40,40,macro,1,941357,0.36437433599985525,,58357,51bd9256e22d5a381ca79bd36b2596c14e65c9adb96d813c0632ca11a851e974,0.71134042,9249,False,TRANSLATED_ONLY,4.770394402999955,458895,5.135368301000199
remaining423,b2,increasingNumVariables/0046.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,11,8fef935035582b3dde4e6bb202410be827fe5d53228fb24cd3d34a3e55070a04,8,45,45,atlas-b,1,4804463,0.46440409999968324,,43550,f8cba877821062f65ac2e3a978bcb6c99df6462788d896f8c14d6e78f4b923e4,0.602103107,11637,False,TRANSLATED_ONLY,7.77364623099993,1416846,8.238627234999967
remaining423,b2,increasingNumVariables/0046.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,11,8fef935035582b3dde4e6bb202410be827fe5d53228fb24cd3d34a3e55070a04,8,45,45,macro,1,1906761,0.3642506559999674,,66321,a0e214f3621bfc3ca10ce657f207fcc9a9a3649667e1ebeab71e253d2b33d59a,0.785304599,16875,False,TRANSLATED_ONLY,7.3236881099996936,891641,7.688490258000002
remaining423,b2,increasingNumVariables/0047.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,d83e3e0d444e396bd86ddd61765b6e891130500f803ad83b5af12213228a973a,8,50,50,atlas-b,1,1836796,0.46441379499992763,,48109,89a0f893e661e821d3d8a92d1c9bf6141b9eafa5689135e7d5696ca5da3f69c6,0.656104581,9399,False,TRANSLATED_ONLY,3.719310168999982,556975,4.184319658000277
remaining423,b2,increasingNumVariables/0047.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,d83e3e0d444e396bd86ddd61765b6e891130500f803ad83b5af12213228a973a,8,50,50,macro,1,1171676,0.41433080800015887,,69958,e6c6d66d13208da0c28c534abc7836bbacb1c89b5b53fa1f0f3a8fe9071fa6af,0.882216073,11328,False,TRANSLATED_ONLY,5.72182573300006,571911,6.136768073999974
remaining423,b2,increasingNumVariables/0048.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,d4aed58d55a4dd87c058e28a7fc96aad2ca4e792a98ea7b77176a065bc08327a,9,15,15,atlas-b,1,621412,0.4644026109999686,,17543,c876fe4d8f6282c043bb6eb4dffa09cb0a917affd23472855626c969d53ea94b,0.415056297,3305,False,TRANSLATED_ONLY,1.51592160600012,187075,1.9808441599998332
remaining423,b2,increasingNumVariables/0048.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,d4aed58d55a4dd87c058e28a7fc96aad2ca4e792a98ea7b77176a065bc08327a,9,15,15,macro,1,370211,0.4143321209999158,,39517,842995ec1d40a9e9d3d87a56cae0f078a28a834e08057e2afbd5a975a6bdfa26,0.507668553,4004,False,TRANSLATED_ONLY,2.467039064999881,178782,2.8819531499998448
remaining423,b2,increasingNumVariables/0049.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,9,888c878df35bb95348487ec57bff7a3354f32ccc2a9f41ac35851a4eadfe2afc,9,20,20,atlas-b,1,1756011,0.4143029690003459,,22553,0751ba931ea34449b66e8fb7feeab37a0b7a7b94bdca88a79666f72c2bc0d045,0.472509094,5347,False,TRANSLATED_ONLY,2.4173991839998052,518500,2.832203825000306
remaining423,b2,increasingNumVariables/0049.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,9,888c878df35bb95348487ec57bff7a3354f32ccc2a9f41ac35851a4eadfe2afc,9,20,20,macro,1,883409,0.41433362899988424,,47691,16dc1e560e2b0a5baaa2d6b842c974e1675bb5917a323aba9b23285584f12a09,0.555841108,8459,False,TRANSLATED_ONLY,4.1701378570001,409265,4.584979528000076
remaining423,b2,increasingNumVariables/0050.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,10fc0669200495687049d1e77843d7dc13d096e88b0771a03def8e260f50dbbb,9,25,25,atlas-b,1,1002262,0.46437545399976443,,27563,389b051fe75691ac367135538036f9ee683a0c6a40c9d424349071ef6f8685b6,0.538192188,5205,False,TRANSLATED_ONLY,2.2668455170000925,302255,2.731864115999997
remaining423,b2,increasingNumVariables/0050.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,10fc0669200495687049d1e77843d7dc13d096e88b0771a03def8e260f50dbbb,9,25,25,macro,1,589783,0.4646141789999092,,48170,5e6a9380388e1506f95ab373ceaf22933bb17c1545e68dbb4f51cff1c3b09415,0.570530725,6104,False,TRANSLATED_ONLY,3.3184075710000798,289284,3.7836145030000807
remaining423,b2,increasingNumVariables/0051.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,6672bdeac2b4622012f73f35569222cb61266182f5219bbd6e46b4af8cb2da19,9,30,30,atlas-b,1,1192687,0.4644433480000316,,32573,08965ce9f485024c48daf26fefbd8848e3d56f9275aaf3e2d9add934f2bf7ec7,0.564567518,6155,False,TRANSLATED_ONLY,2.2169655269999566,359845,2.6820363389999784
remaining423,b2,increasingNumVariables/0051.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,6672bdeac2b4622012f73f35569222cb61266182f5219bbd6e46b4af8cb2da19,9,30,30,macro,1,706130,0.41438690100017084,,52767,45053e8bc35c917b7015795e8f6425310ac12b4b3683b4b344908fba4ee4c796,0.610009006,7154,False,TRANSLATED_ONLY,3.819054585999993,345679,4.234032871999943
frozen200,b2,increasingNumVariables/0052.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,2a19bc3133fc529e868e3edd14b0b7f45a305e34c253078a07b7b224493dbf1b,9,35,35,atlas-b,1,1383112,0.4645675069996287,,37583,9c0f60e8c964ca4fa12fe256eef46f9246030f9d8ea0c1cdf40e08fbf3b88b23,0.556694865,7105,False,TRANSLATED_ONLY,2.567694477000259,417435,3.032883349000258
frozen200,b2,increasingNumVariables/0052.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,2a19bc3133fc529e868e3edd14b0b7f45a305e34c253078a07b7b224493dbf1b,9,35,35,macro,1,830648,0.4646414319995529,,61038,22f0a39ba3f3f753cf53cc98233941eff8ab96fbb78d85017ab9f28ffba4f225,0.649992642,8183,False,TRANSLATED_ONLY,4.2218806179998865,403665,4.687111373000334
remaining423,b2,increasingNumVariables/0053.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,11,d70cff45984c889f671bc720917824f84e7363cb11be2e73086593ea4d075b6c,9,40,40,atlas-b,1,4501264,0.4644004749998203,,42594,0f40597f434069475b0844e6521de04f5f953fe2bfc4ce0cf2ae477d82b50a9f,0.570858835,10917,False,TRANSLATED_ONLY,5.02149627100016,1323778,5.486424887999874
remaining423,b2,increasingNumVariables/0053.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,11,d70cff45984c889f671bc720917824f84e7363cb11be2e73086593ea4d075b6c,9,40,40,macro,1,1661651,0.4143355999999585,,65975,f96f1eace629ade53357406337d5dc47efc70e61fcde4522fa446014c8dba36a,0.682367821,15233,False,TRANSLATED_ONLY,6.373738633000357,783935,6.788607505000073
frozen200,b2,increasingNumVariables/0054.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,11,ee356efe02576d0c3b952575033ba350d4966db4ff0addd2363e3e069310b2b5,9,45,45,atlas-b,1,5041909,0.4645551390003675,,47604,51b27a164cff3dfac8fc00634964a7bd88a804dd2cef2d867d1a384667c037f5,0.654020274,12167,False,TRANSLATED_ONLY,8.07511826100017,1483188,8.54025637399991
frozen200,b2,increasingNumVariables/0054.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,11,ee356efe02576d0c3b952575033ba350d4966db4ff0addd2363e3e069310b2b5,9,45,45,macro,1,1923803,0.4646498519996385,,70464,10d324ce9ca914dc15ba72647bc6a304158b2ce700c1f9d20a824f8df05012c5,0.83236258,16883,False,TRANSLATED_ONLY,7.225784615000521,895619,7.691013370000292
frozen200,b2,increasingNumVariables/0055.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,b849ed540620164df9234045e83c5dad83662531ec99376f60641f18d283a6e5,9,50,50,atlas-b,1,1954387,0.5146600210000543,,52613,954831c3a809c5cec0cfca2ed860fff57c767780859b728feb7cf402fd698c0f,0.755303393,9955,False,TRANSLATED_ONLY,3.268379993999588,590205,3.7836737199995696
frozen200,b2,increasingNumVariables/0055.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,b849ed540620164df9234045e83c5dad83662531ec99376f60641f18d283a6e5,9,50,50,macro,1,1187406,0.46444269499988877,,70758,d661d202a2f9cd05384be69a764c1483541f6a05777848f44ea6bb8675df428c,0.837858851,11354,False,TRANSLATED_ONLY,5.9219087920000675,577589,6.386956362000092
frozen200,b2,moreDetailedTest/0001.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,4cf4d87b6dcf64d2fe396c8941ee439eef2c07ee0bb76745f986cfca6ad38387,3,100,100,atlas-b,1,2518950,0.4644331119998242,,48688,c82f5a704a61ed674e76ef7b09e05d1fbf2982da3e329198e3083809cebfb952,0.632544113,13179,False,TRANSLATED_ONLY,3.969956715999615,786406,4.4349823929997
frozen200,b2,moreDetailedTest/0001.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,4cf4d87b6dcf64d2fe396c8941ee439eef2c07ee0bb76745f986cfca6ad38387,3,100,100,macro,1,2212984,0.2641756869998062,,86111,8703e95d15bb7316d1829dfc4744e6dff3363292082d10d4423e7c2fb40ca5ae,0.987632718,21341,False,TRANSLATED_ONLY,9.630078113000309,1089440,9.894876545999978
remaining423,b2,moreDetailedTest/0002.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,5084c81afcaf06b16b6902315076bf6112f989b054fa18b89b040908463c4d2a,3,10,10,atlas-b,1,259860,0.4143580209997708,,7108,c700aaaf32ea34ecef86403c266e0420e5ea2169feb6d944797a9d75d37111c6,0.277213844,1479,False,TRANSLATED_ONLY,1.0151960940002027,81346,1.430139747999874
remaining423,b2,moreDetailedTest/0002.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,5084c81afcaf06b16b6902315076bf6112f989b054fa18b89b040908463c4d2a,3,10,10,macro,1,241201,0.2140722200001619,,36625,cae91c82fdc9e2dbb9e83f285663dcc06d68a0987dcb5463d533148a9022e63d,0.481485957,2882,False,TRANSLATED_ONLY,2.116730698000083,116856,2.3313736220002284
remaining423,b2,moreDetailedTest/0003.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,f9f5d3d029d409c5305aa6b97040981e8b92e9d8395100b7b255f1b519919b40,3,125,125,atlas-b,1,7289160,0.5144630739996501,,60289,5c1765bf3580f1e7e9929950cfe4bf9d34d1c988c7efc9afb16776e4c6eddff3,0.817038568,21625,False,TRANSLATED_ONLY,10.628329687000132,2206781,11.143417985999804
remaining423,b2,moreDetailedTest/0003.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,f9f5d3d029d409c5305aa6b97040981e8b92e9d8395100b7b255f1b519919b40,3,125,125,macro,1,4870021,0.31427447399983066,,103806,56027e753cc7e738ae89460edaa872facae10bf5dcbc297ecd5f2a229c6cca26,1.264611309,42071,False,TRANSLATED_ONLY,17.438068055000258,2313349,17.752998383999966
frozen200,b2,moreDetailedTest/0004.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e136448c7c701e599a0b3efdcad78036bb9e505fbf0def50d71a99f2f147e298,3,150,150,atlas-b,1,3774000,0.5144980640006906,,71888,d353a05c83a14afc4bc133bc0ef1410c5dd838bfd1d9ec4b7a758336ee2850c0,0.83035085,19679,False,TRANSLATED_ONLY,7.174045763999857,1178106,7.6891523220001545
frozen200,b2,moreDetailedTest/0004.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e136448c7c701e599a0b3efdcad78036bb9e505fbf0def50d71a99f2f147e298,3,150,150,macro,1,3317379,0.2642076449992601,,102460,439039417d20a49443d58dc7f39d9369dee4d4b5541ca945aade61c11677e663,1.956317617,31316,False,TRANSLATED_ONLY,11.779681166000046,1630836,12.044483335000223
remaining423,b2,moreDetailedTest/0005.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,de22b10e381746d23576b1b6da56d8fb96336abaa7a8fcf3af83451d90b053dc,3,175,175,atlas-b,1,4401525,0.5145330929999545,,83488,238a1dceaeb3972b511747f8a711700857417b44fdfcf21e6cd3f83e45eee0c8,1.044496162,22929,False,TRANSLATED_ONLY,8.977617721000115,1373956,9.492836549999993
remaining423,b2,moreDetailedTest/0005.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,de22b10e381746d23576b1b6da56d8fb96336abaa7a8fcf3af83451d90b053dc,3,175,175,macro,1,3867661,0.264176875999965,,121596,96c74d828d007b8ee372164c9afb7845a174685192c7539f72f459fcb9da8d59,2.004216077,36503,False,TRANSLATED_ONLY,14.585819202000039,1901911,14.85064126300017
remaining423,b2,moreDetailedTest/0006.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,43b61c5334fb0f3169a01dbea98283428ad2fd75d05a745550f085f3e521d13e,3,200,200,atlas-b,1,5029050,0.5144505709999976,,95088,c1527aafbe6c4d5fbb5a6d612c1e4d773f3bc4c1eddba24b06435b75f2194e1c,1.203341628,26179,False,TRANSLATED_ONLY,7.424626295000053,1569806,7.93972592099999
remaining423,b2,moreDetailedTest/0006.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,43b61c5334fb0f3169a01dbea98283428ad2fd75d05a745550f085f3e521d13e,3,200,200,macro,1,4471229,0.3142101599999023,,129168,27aaa34e2342f4e5bee1ebed606ca4f0f096d98f5c57c909cc4ba5473fa7cdd5,2.139732945,41606,False,TRANSLATED_ONLY,15.241383646000031,2188459,15.556311352999955
remaining423,b2,moreDetailedTest/0007.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,7a0a09d61e11823dea8fbf76baf9035e3e954de856ccb0f15a0ad3ecfe085e64,3,250,250,atlas-b,1,14543785,0.5144916200001717,,118289,31622d9e3c8eb26123c7e26a26ff72542174f2858b89387c451369a3371cbfe3,1.368297667,42875,False,TRANSLATED_ONLY,23.145602345000043,4403031,23.660733171000174
remaining423,b2,moreDetailedTest/0007.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,7a0a09d61e11823dea8fbf76baf9035e3e954de856ccb0f15a0ad3ecfe085e64,3,250,250,macro,1,9663234,0.31416295499957414,,154219,2a332b12963f3b74aaff5bfbea27de748b4a6e658affdef20cd4883210b37e68,2.348419081,81407,False,TRANSLATED_ONLY,30.758509314000094,4567494,31.07329261399991
remaining423,b2,moreDetailedTest/0008.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,81fcf02a9c3188214421026ae6f166dd3b5ccadc1ba4fa7e068e9ba3f4817ce9,3,300,300,atlas-b,1,17445636,0.514569021999705,,141489,1706eede5693e2a831455ac1f2802283bf053c47542628fd742b530a53db72c5,1.738678583,51375,False,TRANSLATED_ONLY,26.803419014000156,5281532,27.318694241999765
remaining423,b2,moreDetailedTest/0008.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,81fcf02a9c3188214421026ae6f166dd3b5ccadc1ba4fa7e068e9ba3f4817ce9,3,300,300,macro,1,11649430,0.3142149509999399,,178732,94dc2b6708ebb0189c7e15299571506b9a2df931661e61b721685bd92e9352e5,3.494257015,97676,False,TRANSLATED_ONLY,40.12372719699988,5503494,40.43863078499999
remaining423,b2,moreDetailedTest/0009.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,56790fbff4317f35615723262cdac2582549afa62898ba3f81853102ff753346,3,350,350,atlas-b,1,13967839,0.5645601930000339,,164689,bb198040f97bc2a5441fed5ebbd6ccf5f527c0e0979ecedca2f5655a13a325e8,2.712443252,52769,False,TRANSLATED_ONLY,20.29195931299978,4284194,20.85720427199999
remaining423,b2,moreDetailedTest/0009.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,56790fbff4317f35615723262cdac2582549afa62898ba3f81853102ff753346,3,350,350,macro,1,11553614,0.3643094089998158,,195221,87da3c675638b08a6db056aef64a347cbc8f5e764f5d912ed1f4497d68922032,3.349547347,99656,False,TRANSLATED_ONLY,39.67997441599982,5544098,40.045030231000055
frozen200,b2,moreDetailedTest/0010.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,5e3e0c2c5d3bd4c91cd27e1e8b1cfea9ac7a38750743a778544f7df88c109936,3,400,400,atlas-b,1,10049250,0.564551587999631,,187888,ab6610ace62f404fdcb41a88d5db8e6e3b978ebd394ee889832905778c93d9b6,2.831718609,52179,False,TRANSLATED_ONLY,17.03907545199945,3136606,17.604358498000693
frozen200,b2,moreDetailedTest/0010.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,5e3e0c2c5d3bd4c91cd27e1e8b1cfea9ac7a38750743a778544f7df88c109936,3,400,400,macro,1,8875293,0.3643495950000215,,210965,fe9a54d5151095a1d823e76a3943cf126555516d63c42cb7ea1e18a2e9230ee3,4.092910451,82640,False,TRANSLATED_ONLY,30.709207974000492,4357700,31.074367029000314
frozen200,b2,moreDetailedTest/0011.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e38a5917378b9df7d12d300f9eb69929ec77ddb6206f1394ba703e78f7785083,3,500,500,atlas-b,1,12559350,0.56511481599955,,234288,0eb552e1b99bb2cfa056acb39bfeab2390cd161db052cd65c80eaf74502b2010,3.520867448,65179,False,TRANSLATED_ONLY,25.658481035000477,3920006,26.224476590999984
frozen200,b2,moreDetailedTest/0011.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e38a5917378b9df7d12d300f9eb69929ec77ddb6206f1394ba703e78f7785083,3,500,500,macro,1,11008035,0.31427601799987315,,253161,4fa75bcd121961d685c0eb5ce56284b5d67e2a5506299cd40393d01fa15b38df,4.747544228,102695,False,TRANSLATED_ONLY,37.26917601800051,5418838,37.58424677499988
remaining423,b2,moreDetailedTest/0012.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,20038ffb35a9422faf3a508b108755482e87fe9c437e1e9a725582cd1d97d490,3,50,50,atlas-b,1,1263900,0.4644861019999098,,25588,b4cc7f5383efb675f282c4bda5b04fedf97ac714ab0e7e6c73079046a815c69a,0.472684232,6679,False,TRANSLATED_ONLY,2.316890828999931,394706,2.781968334000112
remaining423,b2,moreDetailedTest/0012.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,20038ffb35a9422faf3a508b108755482e87fe9c437e1e9a725582cd1d97d490,3,50,50,macro,1,1138359,0.2641203560001486,,59331,79244660de60a8f0b723c2c08e62fbf7fb42d05a1bcba2dc113062161cbc4a86,0.701756624,11072,False,TRANSLATED_ONLY,6.174371923999843,555574,6.439098653999963
remaining423,b2,moreDetailedTest/0013.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,4880f6359b196b71ec8d7d3876a1de65b2cb1d331add5ead63fe22ec98cb9ba3,3,5,5,atlas-b,1,134355,0.41437359199994717,,4808,4b6edb35fb376bfb54f734e8c03c37e3d2e7d8015863bce75ba60430251a1c07,0.212632547,829,False,TRANSLATED_ONLY,0.8149474449999161,42176,1.2298915900000793
remaining423,b2,moreDetailedTest/0013.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,4880f6359b196b71ec8d7d3876a1de65b2cb1d331add5ead63fe22ec98cb9ba3,3,5,5,macro,1,132496,0.21410825099997055,,27148,cdd58af570cddba6254f75c0d4c1eb3cec942e369fb21aaa6ccf91e46bf6db7c,0.4372972,1853,False,TRANSLATED_ONLY,1.515899969999964,62908,1.7305962750001527
remaining423,b2,moreDetailedTest/0014.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,ba75fbfc0ad01cc18fc4806b36dde4b7b6f65bfc9dd04659b0fc087e4c2ae893,3,75,75,atlas-b,1,1891425,0.46445115200003784,,37138,580c766fc7df614e17678b75c93ac2eb86a88c6d2753cc03641395dc5d625aa5,0.577528582,9929,False,TRANSLATED_ONLY,3.3682265769998594,590556,3.8332882039999276
remaining423,b2,moreDetailedTest/0014.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,ba75fbfc0ad01cc18fc4806b36dde4b7b6f65bfc9dd04659b0fc087e4c2ae893,3,75,75,macro,1,1673127,0.2642875240003377,,78482,f11eb5ba2a6ba3ce89d900be990c14eb1128d7725bed5cb0000cb161809d9d1e,1.037242955,16070,False,TRANSLATED_ONLY,7.022986903000401,821613,7.287913602000117
