batch,task,family,inputSha256,B,b,p,K,C_K,numAP,positiveTraces,negativeTraces,minTraceLength,maxTraceLength,meanTraceLength,constraintFeatures,objectiveKind,isRepair,qStates,fiberCatalogSize,unquotientedFiberCount,encodedFiberCount,selectedFiberCount,meanRepresentativeLength,maxRepresentativeLength,activeAnchors,activeMacroEdges,atlasPrimaryVars,macroPrimaryVars,atlasVars,macroVars,C_V,atlasTotalClauses,macroTotalClauses,C_C,atlasHardClauses,atlasSoftClauses,macroHardClauses,macroSoftClauses,atlasModelBytes,macroModelBytes,C_ModelBytes,atlasModelCount,macroModelCount,atlasMetricStatus,macroMetricStatus,atlasMetricSource,macroMetricSource,atlasRq2Attempts,macroRq2Attempts,atlasE4Status,macroE4Status,atlasE4WallSec,macroE4WallSec,atlasModelSha256,macroModelSha256
b2,increasingNumVariables/0041.trace,increasingNumVariables,bcdfd5e3a50997933d37a3c35bdcfe4532a2a6f2c2944afca3bc396dbc775e81,135,2,0,8,16.875,8,20,20,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,1344,36,,,,,,4800,8364,414259,401332,1.0322102399011293,1390605,860306,1.6164074178257504,,,,,20749,45551,0.4555114047990165,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.06349364999915,180.12834448799913,0052c71d0d8ab8c2ac545dc15d304a3a5ac217a967af9b2b1d9d0f04dbb417ef,892906298add573f40bccfa3f60a65782d986f8581cc4e7bb4d349d94cdd4f67
b2,increasingNumVariables/0042.trace,increasingNumVariables,6fb57c460326b18a306bcbac89f5dd24e4638385447c38cf39c934ad658135f3,135,2,0,8,16.875,8,25,25,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,1344,36,,,,,,5850,10014,512489,499770,1.025449706865158,1719520,1072104,1.6038742510054995,,,,,25309,49772,0.5084987543196978,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.07250636400022,180.12501376100045,0d718722b9940c8afc06f232f8d3d51262c8560a8e3127652e8d6f1a246e05d1,9c856b6fa5e05401a75d6b55501ec63d67d550d337a190faf3608e3660351d3b
b2,increasingNumVariables/0043.trace,increasingNumVariables,e3c1b84a1d5289ce903b49dc1172b72bd22a43e0a7b8320078e4b49fa2c56a74,135,2,0,8,16.875,8,30,30,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,1344,36,,,,,,6900,11631,610719,594327,1.027580776239343,2048435,1269769,1.6132343757014072,,,,,29869,57975,0.5152048296679603,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.06198021099954,180.11021763200006,587202ada05d277383cb46bccfc74ce0be7b0910b3eb4e2086367d34c9cc5f6d,32310acfc7c2111ad0e1d9f70120c08aa7792e302adf7aeacb2f91bfaa4ee60f
b2,increasingNumVariables/0044.trace,increasingNumVariables,c9802ea70fc2803345a2dcdd124d7ba6278f5d6c9e712933544a8ee2676a66a4,135,2,0,8,16.875,8,35,35,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,1344,36,,,,,,7950,13314,708949,688774,1.0292911753347251,2377350,1466292,1.6213346318468627,,,,,34429,57730,0.5963796985969166,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.0838283030007,180.08854163900014,82612bbd83558802a58c061ec744f08a3cf7f0f054bb47b208328836bb42e88b,f43e058f2c6e49fa14fd3e543dd7fb7ff0d672d5e1bbc8868dfed7105f498566
b2,increasingNumVariables/0045.trace,increasingNumVariables,6032579f6defb002bb46a059d3c5de3598e3390aa67e72422d157126b8156c03,135,2,0,8,16.875,8,40,40,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,1344,36,,,,,,9000,14964,807179,784948,1.0283216213048507,2706265,1674498,1.6161649640668427,,,,,38989,61971,0.6291491181359022,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.10063313300088,180.1174968739997,5c9fdf20c7865f7ff5e19b654adeca68cc4bde929590349b23a1b4ac5716a425,830169df830b31dbe41420feb1d28af3f7c0812e2ae9fd1aeab22702b4ce7586
b2,increasingNumVariables/0046.trace,increasingNumVariables,8fef935035582b3dde4e6bb202410be827fe5d53228fb24cd3d34a3e55070a04,135,2,0,8,16.875,8,45,45,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,1344,36,,,,,,10050,16614,905409,887858,1.0197678007068698,3035180,1897176,1.599841026873627,,,,,43549,65635,0.6635027043498134,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.13339377500006,180.18162949699945,41847ff26209ec4894ee0cf3fc887a9a6f86ec202c7842316d22868b7f9dd4c7,60ca00cd6c52fb4581f379f1fd994973768ebe66522b25b2f4a45f1dc61ab996
b2,increasingNumVariables/0047.trace,increasingNumVariables,d83e3e0d444e396bd86ddd61765b6e891130500f803ad83b5af12213228a973a,135,2,0,8,16.875,8,50,50,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,1344,36,,,,,,11100,18231,1003639,974135,1.0302873831655777,3364095,2074221,1.6218594836326505,,,,,48109,73840,0.6515303358613218,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.13097544100128,180.1240822929999,d37add4d0404e1f4585598914c43cace6fc3f356d2853d719fc7ae1f6ed29de1,b8823d4f62fdb36f1f50eef6b1fe468eda9c1f476570d2faa34cf02d64ed3e6d
b2,increasingNumVariables/0048.trace,increasingNumVariables,d4aed58d55a4dd87c058e28a7fc96aad2ca4e792a98ea7b77176a065bc08327a,264,2,0,8,33.0,9,15,15,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,2634,36,,,,,,3968,6722,339679,309808,1.096417781335537,1147732,668802,1.7161013274481836,,,,,17543,43131,0.4067376133175674,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.08007356500002,180.0970106649993,d0a00a1ff57a2b07f27fef4f41f53d5958e303895741163cffae240e3ed2e563,0d5e7ea403d327c1a8f7d0e1a180f08ad8f7d260130cb0f1aca5ea0b81893155
b2,increasingNumVariables/0049.trace,increasingNumVariables,888c878df35bb95348487ec57bff7a3354f32ccc2a9f41ac35851a4eadfe2afc,264,2,0,8,33.0,9,20,20,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,2634,36,,,,,,5068,8372,442779,407932,1.0854235509839876,1493917,879946,1.6977371338695784,,,,,22553,47464,0.4751601213551323,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.0755749079999,180.08706743900075,2ba74376e5f536bd75b7d2fe62b8d2a2da7ae28949c66271162197daecb56160,fe4b07d0e6b5ce53777c511bb64e1e0c8f44ac9b693facd024c02c9a564a162b
b2,increasingNumVariables/0050.trace,increasingNumVariables,10fc0669200495687049d1e77843d7dc13d096e88b0771a03def8e260f50dbbb,264,2,0,8,33.0,9,25,25,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,2634,36,,,,,,6168,10022,545879,497504,1.097235399112369,1840102,1055766,1.7429070456900488,,,,,27563,51784,0.5322686544106288,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.10284622899962,180.09645048200036,e679c5ed079860ef779988d3b648ea326204bc7490104fad0667466356cbdd52,ac7bbc58d209429f65722cb22f70a1c4cb0736ff34409b5f519cef9ed2895472
b2,increasingNumVariables/0051.trace,increasingNumVariables,6672bdeac2b4622012f73f35569222cb61266182f5219bbd6e46b4af8cb2da19,264,2,0,8,33.0,9,30,30,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,2634,36,,,,,,7268,11672,648979,592708,1.0949388231641888,2186287,1260098,1.735013467206519,,,,,32573,56381,0.5777300863766163,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.0898221490006,180.1426112500003,eb4185c3cf8cedf8f06776510a4454ce3708ed26ee1d481e60e8dce195154c92,00f25395aee1efc452f0dc8307ab91a29d84e6c334db515c344d3e608aca4541
b2,increasingNumVariables/0052.trace,increasingNumVariables,2a19bc3133fc529e868e3edd14b0b7f45a305e34c253078a07b7b224493dbf1b,264,2,0,8,33.0,9,35,35,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,2634,36,,,,,,8368,13289,752079,688915,1.0916862022165288,2532472,1474793,1.717171155545219,,,,,37583,64920,0.5789125077017868,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.0974152609997,180.11614700800055,7ccb911cbe3a1e7541150e336f98d5d29378f83533ac2a91f2780690a4a6cf79,9e21cfc0da72040bc6b2815b627cde5148e6af5ccc31e9d3440bded940fcf472
b2,increasingNumVariables/0053.trace,increasingNumVariables,d70cff45984c889f671bc720917824f84e7363cb11be2e73086593ea4d075b6c,264,2,0,8,33.0,9,40,40,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,2634,36,,,,,,9468,14972,855179,780152,1.0961697207723624,2878657,1652066,1.7424588363903137,,,,,42593,65289,0.6523763574262127,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.11048244300036,180.15516360900074,8868fe1661854463a7405bc80e47fb66db6df20066fbe8d9f4e16120779d9bd4,9d2addd223bed93567e1f28476262eb5e609275780a99d24f13ae3101dfe590f
b2,increasingNumVariables/0054.trace,increasingNumVariables,ee356efe02576d0c3b952575033ba350d4966db4ff0addd2363e3e069310b2b5,264,2,0,8,33.0,9,45,45,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,2634,36,,,,,,10568,16622,958279,891836,1.0745013657219489,3224842,1914218,1.6846785475844444,,,,,47603,69778,0.6822064260941844,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.13284862699948,180.15411515899905,1357c94f4757735c72390c29f0e5a9546a44d03b346ad5725f0fb90d097218b8,210917f9e7d7c254c654b1a2d861b5270fa1517b6905e3f6a22f89f8c3729fd1
b2,increasingNumVariables/0055.trace,increasingNumVariables,b849ed540620164df9234045e83c5dad83662531ec99376f60641f18d283a6e5,264,2,0,8,33.0,9,50,50,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,149,2634,36,,,,,,11668,18272,1061379,982800,1.0799542124542125,3571027,2099818,1.7006364361101771,,,,,52613,74372,0.7074302156725649,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.13017352600036,180.12321696399977,ce2eab87cf77ffebf4a60cbec5b119c63c5ee796a92d90b3ffaac3b73ee145cd,8a688e23d80b039c292076f47e9d7cb2e08557b3bab94582f628baac8b4688b6
b2,moreDetailedTest/0001.trace,moreDetailedTest,4cf4d87b6dcf64d2fe396c8941ee439eef2c07ee0bb76745f986cfca6ad38387,10,2,0,8,1.25,3,100,100,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,16320,33965,1485957,1851051,0.8027639432949173,4878346,3909297,1.2478831871817362,,,,,48689,90925,0.5354852900742371,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.11604498400084,180.16673564400025,2a4462a4eb867c0f9290f17a6f2cd3b66212050754b141c7b7c72f48c50c597f,dae557ed1b22bc7dc4ad76da7fe34de1a58282dbc2ba3eee5d6d99d18274c453
b2,moreDetailedTest/0002.trace,moreDetailedTest,5084c81afcaf06b16b6902315076bf6112f989b054fa18b89b040908463c4d2a,10,2,0,8,1.25,3,10,10,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,1920,4958,156117,204570,0.7631470890159847,512176,441992,1.15879020434759,,,,,7109,40775,0.17434702636419375,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.0357277080002,180.0739845979988,c84c00f94151cbb6a716cd0d267e94ccda3af2778b76f5ff5c670e6975d614eb,187ee8dd246f506887780bb1152962be1b332d6655c1681facb25e7364a2a20d
b2,moreDetailedTest/0003.trace,moreDetailedTest,f9f5d3d029d409c5305aa6b97040981e8b92e9d8395100b7b255f1b519919b40,10,2,0,8,1.25,3,125,125,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,20320,41984,1855356,2312016,0.8024840658542155,6091170,4866558,1.2516382215109734,,,,,60289,103467,0.5826882001024482,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.216526876,180.28974954099976,55dcae8d4edae3b8f29dcf849731eca459252521ba0e825ab64e29c7775548de,1f0e8d4ff3b3b4f9b86351e4be95340e1f498c93674fc34ae39cff777d070d1d
b2,moreDetailedTest/0004.trace,moreDetailedTest,e136448c7c701e599a0b3efdcad78036bb9e505fbf0def50d71a99f2f147e298,10,2,0,8,1.25,3,150,150,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,24320,49640,2224757,2759206,0.8063033350898773,7303996,5831516,1.2525038086151183,,,,,71889,107210,0.6705437925566645,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.23995317599974,180.24052157100004,7cb5a2d71c762abe7a6c79922fee7f2d7ae25f46a476661356b0487398ca8b7e,0b0792da842b9fc3e70f7ed61a502d42a6da9f07d91f02f6b9f34bdbc3ef0bc3
b2,moreDetailedTest/0005.trace,moreDetailedTest,de22b10e381746d23576b1b6da56d8fb96336abaa7a8fcf3af83451d90b053dc,10,2,0,8,1.25,3,175,175,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,28320,57791,2594157,3218575,0.8059955104355189,8516821,6801241,1.252245141732222,,,,,83489,126538,0.6597938959047875,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.59841464799956,180.2228399809992,1caeff556f8ea79efa50f57c02784a6b013fbfae0dab07f252a481a5c1f6b532,76b024b815f5dd0956b7f77ea60a09daa225393066fbeb92186b9759650b846f
b2,moreDetailedTest/0006.trace,moreDetailedTest,43b61c5334fb0f3169a01dbea98283428ad2fd75d05a745550f085f3e521d13e,10,2,0,8,1.25,3,200,200,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,32320,65810,2963557,3697815,0.801434630991545,9729646,7848265,1.2397193519841647,,,,,95089,134046,0.7093758858899184,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.26709924399984,180.28545597099946,a89b8035f03d741ccf0b1d9a406b3dbdb8aa1dc690d624c25ba16f487bb4795d,fa0d150d4ad95978d02c4fffb4b28f55c625b02602d988121f23a70e4fcd1f42
b2,moreDetailedTest/0007.trace,moreDetailedTest,7a0a09d61e11823dea8fbf76baf9035e3e954de856ccb0f15a0ad3ecfe085e64,10,2,0,8,1.25,3,250,250,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,40320,81320,3702356,4566161,0.8108246730678135,12155295,9659771,1.2583419420605313,,,,,118289,153880,0.7687093839355342,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.31428206200007,180.300566281001,9f94715c862a1a6302e751ecdd54776f28e8912e0746e8be8f875fae18372a61,a041ba6d692d149b32debe2e3ca9b0584839bce1a385758c50539a0df46bbc12
b2,moreDetailedTest/0008.trace,moreDetailedTest,81fcf02a9c3188214421026ae6f166dd3b5ccadc1ba4fa7e068e9ba3f4817ce9,10,2,0,8,1.25,3,300,300,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,48320,97589,4441157,5502161,0.8071659480702219,14580946,11645967,1.2520167711277217,,,,,141489,178361,0.7932731931307854,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.3499746839998,180.3678641510005,ecb4d989b6950cb542a4773d76c559cda3cfb8cda596e4ce08bdb1d338b21a3c,c3b0dfbc2cd84da6a1e8f183988cb79851a5718daafe7b873b402c5ff9c720b7
b2,moreDetailedTest/0009.trace,moreDetailedTest,56790fbff4317f35615723262cdac2582549afa62898ba3f81853102ff753346,10,2,0,8,1.25,3,350,350,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,56320,113528,5179956,6388328,0.8108469070467265,17006595,13480550,1.2615653663982553,,,,,164689,196013,0.840194272828843,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.35913045300003,180.40139984899997,8623338a48eb46bbe14ede711ea372cedf724426d6001713bc5b7054f1328134,877ec450155ba00eaf87b5afbac89448b3a69c3d9cf29b1c9b84c103f452ef7a
b2,moreDetailedTest/0010.trace,moreDetailedTest,5e3e0c2c5d3bd4c91cd27e1e8b1cfea9ac7a38750743a778544f7df88c109936,10,2,0,8,1.25,3,400,400,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,64320,130292,5918757,7371062,0.8029720819062436,19432246,15591044,1.2463723404282612,,,,,187889,215907,0.8702311643439073,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.37242407099984,180.4008420099999,a411a845add1d7c8eb1f84c1f8f4dfa2882456d2375045b28400075321e10c28,62208cadff4679d52f63b70a37b3341606d2436c8b933cd57530ca13a243a6ed
b2,moreDetailedTest/0011.trace,moreDetailedTest,e38a5917378b9df7d12d300f9eb69929ec77ddb6206f1394ba703e78f7785083,10,2,0,8,1.25,3,500,500,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,80320,161807,7396357,9160061,0.8074571774139933,24283546,19323995,1.2566524675668773,,,,,234289,258175,0.9074813595429457,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.4241974100005,180.40659889999915,0ba33f2485a59da6d5b7a7cb48a5809c3ee89f5fda4b949639f6554cc20a415a,9f08f8b8117a6c810b6700fa560897918fb02b30ae7b70b90dd7da364f6492ab
b2,moreDetailedTest/0012.trace,moreDetailedTest,20038ffb35a9422faf3a508b108755482e87fe9c437e1e9a725582cd1d97d490,10,2,0,8,1.25,3,50,50,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,8320,17828,747157,945160,0.7905084853358162,2452696,2013918,1.217872823024572,,,,,25589,64017,0.39972194885733475,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.1128176150005,180.15616659900115,26d06022ebfa35aec0c78c96a1be329b7f66081a34911cdc2f202693f7885ff2,b0a2d5bda12848136bb7cdf1caf0f6d560cbc0282784bfe01a167fe6460dea41
b2,moreDetailedTest/0013.trace,moreDetailedTest,4880f6359b196b71ec8d7d3876a1de65b2cb1d331add5ead63fe22ec98cb9ba3,10,2,0,8,1.25,3,5,5,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,2,0.6666666666666666,2,2,3,1120,3341,82237,113522,0.7244146509046705,269611,251596,1.0716028871683174,,,,,4809,30671,0.15679306184995598,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,2.555403505999493,3.3824437910000142,d4adcb4013b21f071c5c971172e7c2dec0da4e663b4b47db51ca96c5cbeb64f2,58efc03f49fe5c82c70a9a033830d9829fc4faa395beafadf85b86f9e5c6d328
b2,moreDetailedTest/0014.trace,moreDetailedTest,ba75fbfc0ad01cc18fc4806b36dde4b7b6f65bfc9dd04659b0fc087e4c2ae893,10,2,0,8,1.25,3,75,75,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,42,94,36,,,,,,12320,25682,1116557,1394124,0.8009022152979218,3665521,2950798,1.2422134622566505,,,,,37139,83360,0.4455254318618042,1,1,TRANSLATED_ONLY,TRANSLATED_ONLY,TRANSLATE_ONLY,TRANSLATE_ONLY,1,1,TIMEOUT,TIMEOUT,180.13640610100083,180.17909190399996,4fb982523a6be3fe06cad49278d99e05699c983eb108be9a9c7f59f8d370e3db,454fcf1cbe410044326967f9e8f436bf7a93a1db6afb166081f4a1b2ef8b3962
b2,moreDetailedTest/0015.trace,moreDetailedTest,e57d48c9d5b14f420009dd9a2f0f6f5fe2c5574ab0e986b6dc651e8c1a39cac2,5,2,0,5,1.0,2,100,100,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,32,44,28,1,2.0,2,1,1,12147,16380,724273,813347,0.8904846271025774,2300113,1619325,1.4204146789557377,,,,,39644,81545,0.4861610153902753,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,8.02686828800006,11.165604310999697,c3e8d288464309eb7a53e88bbe500855cae862aac6c337d80d3c5277eee8cf84,b3c0163758402e7b1f3a8b468e1f522c2609fe1f256492108d50d17d60fd33ac
b2,moreDetailedTest/0016.trace,moreDetailedTest,2ff055971e33f6ba7e13d9758ec3b09a2a992c3c429bbedff5e0d8aec8cf4ac9,5,2,0,5,1.0,2,10,10,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,32,44,28,1,2.0,2,1,1,1347,2583,74491,98113,0.759236798385535,235799,195082,1.2087173598794354,,,,,6204,42664,0.14541533845865368,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,1.7706915689996094,2.846562583999912,d8ce7af8a3551a6a1b52421a3ba1769cbb1017a9b540374a9bf1ed8b3cd8d33d,146c4209bb6a196f574a270dbb6461190e882f2e12c9414b1442ac1945ea1f50
b2,moreDetailedTest/0017.trace,moreDetailedTest,52e36d53331ecd0548f794488523f8257be45cb2e1b84a9743be1f4474e4440c,5,2,0,5,1.0,2,125,125,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,32,44,28,1,2.0,2,1,1,15147,19887,904778,1005559,0.899776144413207,2873543,2017899,1.4240271688523558,,,,,49024,87404,0.5608896618003752,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,9.758045423999647,19.555878981000205,53181d03160e2d8e657e69b8f8a6e16fa2d6df6ef69395bdda3d83e2aec64945,e560522814d5556f27b0efef111fd413f71dcf3289ad02148a0c2438f2c3d7d6
b2,moreDetailedTest/0018.trace,moreDetailedTest,523268829542b00ea917b0010d59cc92adc645e7bab4e373be1c95d98ed9fff8,5,2,0,5,1.0,2,150,150,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,32,44,28,1,2.0,2,1,1,18147,22638,1085263,1146841,0.9463064191112804,3446953,2292221,1.5037611992909934,,,,,58334,92129,0.6331773925691151,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,13.761847703000058,18.88205065299917,280e3f88348f1e4e74b88f2570f50b753b856e54f194f45915c5edc21f8de19e,020a24fa4e3205365e005f99b10082360c5e78e9da33c82072f533991411c667
b2,moreDetailedTest/0019.trace,moreDetailedTest,e2ad7c80907a13c20da1a3028903a76b6a23a304988e17b95a3616fcc6d24d71,5,2,0,5,1.0,2,175,175,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,32,44,28,1,2.0,2,1,1,21147,25809,1265760,1318280,0.960160208756865,4020373,2647471,1.5185711193814777,,,,,67694,96941,0.69830102846061,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,12.780212994000067,15.52511177300039,adadd9f70cdbe60fece5d3819ea90bdbd73e309234ad556b6c21e18488386a91,b0b88fd455a0fe9fa1156a08567b87f2cf2c151701ae67858dbdfe8c6444ab08
b2,moreDetailedTest/0020.trace,moreDetailedTest,8811f52bcf5e3bb583c5630ac2d4623c8fb873c9d16cd7e000703be5ccfc3047,5,2,0,5,1.0,2,200,200,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,32,44,28,1,2.0,2,1,1,24147,28980,1446249,1478461,0.9782124790576147,4593790,2958225,1.5528872888302951,,,,,77014,102237,0.7532889267095083,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,12.82200984300016,17.544668407000245,2053f00926995ddf50aee0a005fabf7a7bd8ee822a4099002b6317c6c5f8bd6c,550721f58ad7f23dfef0fa5e7bd1cdfa5a6a6e75f0cce3d8b0eb221f85d3c605
b2,moreDetailedTest/0021.trace,moreDetailedTest,b29b7e68a35953845512bd1a4f94e053332c9d0878ea812822dcc32bacab180b,5,2,0,5,1.0,2,250,250,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,32,44,28,1,2.0,2,1,1,30147,34167,1807230,1752510,1.0312237875960766,5740626,3513641,1.6338111947122658,,,,,95694,110458,0.8663383367433776,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,20.837580632000027,27.87685731700003,f837e00f4e95902f2ccc94c99a6918f76ff55c70b4a9035e1e6778975d8e1387,2e3826476fb5afc17faced1baf626c9ce81146e7667afa5dc8c3e06353c77b6d
b2,moreDetailedTest/0022.trace,moreDetailedTest,d696a953169a9278cf363bf8840909b35df55421a08b41e5fb1c55161d6a136a,5,2,0,5,1.0,2,300,300,5,5,5.0,,MIN_EXPANDED_SIZE,False,1,32,44,28,1,2.0,2,1,1,36147,39249,2168215,2021407,1.0726266407507246,6887461,4058610,1.6969999581137385,,,,,114394,118742,0.9633827963146991,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,25.686519885999587,37.21475789700162,31b291ce919ac01fdcc718b5ce38ed79b36fd448931776fc464b30c1b33c03df,458b2d0fb50e4ba2ae6b7a2e9f662d532a535f5e930a35d37e298e8ef437080c
