batch,task,family,category,B,b,p,K,qStates,objectiveKind,constraintFeatures,scope,inputSha256,numAP,positiveTraces,negativeTraces,method,attempt,backendTotalClauses,emissionSec,error,modelBytes,modelSha256,parseSec,primaryVars,solverInvoked,status,translationSec,vars,wallSec
b2,disjunctedExistence/0061.trace,disjunctedExistence,plain,134,2,0,8,1,MIN_EXPANDED_SIZE,,11,05796686e3c55d78c6963abdea7159548834606d6e6ce6ea7e70e2122c847d73,7,4,250,atlas-b,1,,0.564935418999994,,187131,a7641599b51923e146461dada6ba0f063edcd0bfa7831dcb563023bfa22343db,,,False,TRANSLATION_TIMEOUT,180.2605476109993,,180.82628846899934
b2,disjunctedExistence/0061.trace,disjunctedExistence,plain,134,2,0,8,1,MIN_EXPANDED_SIZE,,11,05796686e3c55d78c6963abdea7159548834606d6e6ce6ea7e70e2122c847d73,7,4,250,macro,1,14609861,0.6146950519996608,,215809,79f561c16d69c4eab953399c69038c335a934497b6ae255fb7156a1f18fc3ad0,2.532404761,86377,False,TRANSLATED_ONLY,48.09135862700077,6046985,48.70682481699987
b2,baseTest/0040.trace,baseTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,2d01c4a45631c22085feb6cdf4ca13217795df8db1af8aadca86e2d48e488276,3,431,4569,atlas-b,1,,0.8655866059998516,"Exception in thread ""main"" Type error:
Translation capacity exceeded.
In this scope, universe contains 5048 atoms
and relations of arity 3 cannot be represented.
Visit http://alloy.mit.edu/ for advice on refactoring.
	at edu.mit.csail.sdg.translator.TranslateAlloyToKodkod.rethrow(TranslateAlloyToKodkod.java:411)
	at edu.mit.csail.sdg.translator.TranslateAlloyToKodkod.execute_command(TranslateAlloyToKodkod.java:533)
	at Rq2Translate.main(Rq2Translate.java:47)
",1165843,58ac670dc69c2c5de502090b3eef47b6cf023c5e2c62d0ebbf415f7f9fc269a7,,,False,TRANSLATION_ERROR,28.760640072999195,,29.628055963000406
b2,baseTest/0040.trace,baseTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,2d01c4a45631c22085feb6cdf4ca13217795df8db1af8aadca86e2d48e488276,3,431,4569,macro,1,,0.5647785199998907,,1081898,d0fcb1e380d14e60ebc718dd7d25eba35786a686336b81bdd9faaa13b5411802,,,False,TRANSLATION_TIMEOUT,180.3007504520001,,180.86707455899978
b2,increasingNumVariables/0041.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,15,bcdfd5e3a50997933d37a3c35bdcfe4532a2a6f2c2944afca3bc396dbc775e81,8,20,20,atlas-b,1,3577460,0.4645015369997054,,20750,b2e743f4abd073acc08dd030d8d4010bc1ecbcd9f976b67049610bcbfc9aae3a,0.472378163,6809,False,TRANSLATED_ONLY,5.5227456979991985,1041730,5.987864188999993
b2,increasingNumVariables/0041.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,15,bcdfd5e3a50997933d37a3c35bdcfe4532a2a6f2c2944afca3bc396dbc775e81,8,20,20,macro,1,881060,0.36449531499965815,,47165,2e3549d2dbb6d5f48bb5f4bfa218a9169d61a6f63f51dcad99800418acae1858,0.621711348,8973,False,TRANSLATED_ONLY,4.770446016999813,409665,5.135517374999836
b2,equal/0024.trace,equal,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,591191500853d381ffc261d6fc8335d26e1dd1db3e401462025d499293c452c7,3,150,150,atlas-b,1,3774000,0.4645190139999613,,71888,134cb542e82c8eeb05bbbef22b8d93b55e54d5fa42190424b1facdee89b01e23,0.849325891,19679,False,TRANSLATED_ONLY,7.275635148999754,1178106,7.740729418000228
b2,equal/0024.trace,equal,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,591191500853d381ffc261d6fc8335d26e1dd1db3e401462025d499293c452c7,3,150,150,macro,1,3333890,0.26424613000017416,,109040,dd72c8732496d6d02cdb076ba7cf6dbe6fb212f14160529bfe9eb355047252b4,2.198270743,31421,False,TRANSLATED_ONLY,12.030358842999703,1636425,12.295156234999922
b2,baseTest/0001.trace,baseTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,9547ffb5a3f76c5b4a41be156b2d786934fb0a67853456691c927aafbe7cc350,3,250,101,atlas-b,1,7014115,0.46457034699960786,,83721,6a595a910977c0000bf0fc072e4a852cf0901532c82812f8430819dd9aef43ce,1.013145284,26594,False,TRANSLATED_ONLY,10.077991330999794,2151456,10.543203501999415
b2,baseTest/0001.trace,baseTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,9547ffb5a3f76c5b4a41be156b2d786934fb0a67853456691c927aafbe7cc350,3,250,101,macro,1,5841291,0.31449904200053425,,119400,453ac7da375d1763a743531088ed01670af574b110ea610c86f5847a490e3151,2.658657261,50820,False,TRANSLATED_ONLY,18.9457891309994,2795597,19.2609078079995
b2,moreDetailedTest/0016.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,2ff055971e33f6ba7e13d9758ec3b09a2a992c3c429bbedff5e0d8aec8cf4ac9,2,10,10,atlas-b,1,235799,0.4144263449998107,,6204,d8ce7af8a3551a6a1b52421a3ba1769cbb1017a9b540374a9bf1ed8b3cd8d33d,0.201978699,1347,False,TRANSLATED_ONLY,0.9153423500001736,74491,1.3303071779992024
b2,moreDetailedTest/0016.trace,moreDetailedTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,2ff055971e33f6ba7e13d9758ec3b09a2a992c3c429bbedff5e0d8aec8cf4ac9,2,10,10,macro,1,195082,0.21417703599945526,,42663,647190491fefb457a72a14b26394365d00551af9040092e93265cf05b71aad0c,0.507515662,2583,False,TRANSLATED_ONLY,1.8163227319992075,98113,2.031057201999829
b2,disjunctedExistence/0048.trace,disjunctedExistence,plain,134,2,0,8,1,MIN_EXPANDED_SIZE,,9,f40572e52f00c672d689de94400867426882c00278f9ad24fc73f6c37a203d3c,7,50,50,atlas-b,1,3754189,0.4645152359998974,,43605,ccbeeb776bf6dcb035446ab9559a5eec5300acd095efe42e53c26aba24563f05,0.637944091,11107,False,TRANSLATED_ONLY,4.470038548000048,1118936,4.935176658000273
b2,disjunctedExistence/0048.trace,disjunctedExistence,plain,134,2,0,8,1,MIN_EXPANDED_SIZE,,9,f40572e52f00c672d689de94400867426882c00278f9ad24fc73f6c37a203d3c,7,50,50,macro,1,2073187,0.364333292000083,,74546,2b74f4063103b3a7121c53835e4cc3bd37a5e1615c64017875cb87a92f79afc2,0.832204446,18277,False,TRANSLATED_ONLY,9.126455501999772,971963,9.491386628999862
b2,5to10Traces/0154.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,86ea5d1e67f32593afcf9ca718f0f15de0bdeb895fea6b059c15320ab4bf0ee9,3,5,5,atlas-b,1,134355,0.41459933900023316,,4808,e873dfb9fe383e4c4f7b6cfd89a0c0746d4383487aee44f81b939b7f0211ea68,0.192653296,829,False,TRANSLATED_ONLY,0.7652097239997602,42176,1.1804063079998741
b2,5to10Traces/0154.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,86ea5d1e67f32593afcf9ca718f0f15de0bdeb895fea6b059c15320ab4bf0ee9,3,5,5,macro,1,124230,0.21412890700048592,,27146,9a7bdbc5a19b328eb714c9e346680f9bf6d9aabfec1f7ea4c2e7b03f481c1eee,0.4154751,1853,False,TRANSLATED_ONLY,1.415859602000637,60445,1.6306126139998014
b2,equal/0020.trace,equal,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,11,e5b5f71aaa4f83bfb89a82fcc9a1d9b77f761080bbe91790b43f8c80250f807d,3,50,50,atlas-b,1,4036582,0.4645822540005611,,25590,1e12810198b381d96d2bff46c4b5459eb8427d81aba6c4a26b9972972fab548e,0.471420307,9997,False,TRANSLATED_ONLY,5.621374020000076,1209806,6.086554597999566
b2,equal/0020.trace,equal,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,11,e5b5f71aaa4f83bfb89a82fcc9a1d9b77f761080bbe91790b43f8c80250f807d,3,50,50,macro,1,1952774,0.31431326499932766,,71199,67a06d0f3fbb723fbc950899093395f6cd779f0aa0813baa0e08efea20004b93,0.77762524,17726,False,TRANSLATED_ONLY,8.075168909999775,923670,8.390065139000399
b2,increasingNumVariables/0055.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,b849ed540620164df9234045e83c5dad83662531ec99376f60641f18d283a6e5,9,50,50,atlas-b,1,1954387,0.5146600210000543,,52613,954831c3a809c5cec0cfca2ed860fff57c767780859b728feb7cf402fd698c0f,0.755303393,9955,False,TRANSLATED_ONLY,3.268379993999588,590205,3.7836737199995696
b2,increasingNumVariables/0055.trace,increasingNumVariables,plain,264,2,0,8,1,MIN_EXPANDED_SIZE,,5,b849ed540620164df9234045e83c5dad83662531ec99376f60641f18d283a6e5,9,50,50,macro,1,1187406,0.46444269499988877,,70758,d661d202a2f9cd05384be69a764c1483541f6a05777848f44ea6bb8675df428c,0.837858851,11354,False,TRANSLATED_ONLY,5.9219087920000675,577589,6.386956362000092
b2,5to10Traces/0074.trace,5to10Traces,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,15,17a8172a264c432b22b6195f94909869d4a7b32b69d4fe159beebda0c06d060c,3,100,100,atlas-b,1,13457132,0.4644860439993863,,48690,9244102aefb3a8195c884dc4d5640b0d98ffaabc70f2630b0051e5e0bf8e760c,0.631668258,23789,False,TRANSLATED_ONLY,21.344160246000683,3975151,21.809249173999888
b2,5to10Traces/0074.trace,5to10Traces,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,15,17a8172a264c432b22b6195f94909869d4a7b32b69d4fe159beebda0c06d060c,3,100,100,macro,1,3880586,0.31436954000037076,,101053,10b06afec24fd74bea005f9f31f9b42be04902dbfce11de24e181af4d1a8d8ab,1.094817387,33716,False,TRANSLATED_ONLY,14.13288263800041,1830103,14.447886642000412
b2,moreDetailedTest/0122.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,33d0a3dd7e74e03f4b4a7aba4bb741234c3826128d8e470c39f807161b418e40,3,400,400,atlas-b,1,10049248,0.5646771020001324,,187888,4cfdc4254613466e884489e96dd99dd875669f8bb1ab240279b1f68e3ea2a5a5,2.592159744,52179,False,TRANSLATED_ONLY,18.390712196000095,3136604,18.95608790500046
b2,moreDetailedTest/0122.trace,moreDetailedTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,33d0a3dd7e74e03f4b4a7aba4bb741234c3826128d8e470c39f807161b418e40,3,400,400,macro,1,8691931,0.3643350180000198,,210667,c484e28617475f8b63a596fa793fa194a05001cf05197b526635e0a8f2fa142a,3.966816391,80813,False,TRANSLATED_ONLY,31.10689426800036,4270409,31.47192306299985
b2,disjunctedExistence/0030.trace,disjunctedExistence,plain,11,2,0,8,1,MIN_EXPANDED_SIZE,,7,7a1d604605f878c29bb0e1f081fe5a726c71f72c25561513fbfd9911cf196c55,4,150,1,atlas-b,1,3263422,0.46454152800015436,,44228,75be03d825f66ef0e367190cff0d36b95b2183769dab066fe8807befe9c22cb0,0.585143205,12393,False,TRANSLATED_ONLY,4.220526092999535,995368,4.685640585000328
b2,disjunctedExistence/0030.trace,disjunctedExistence,plain,11,2,0,8,1,MIN_EXPANDED_SIZE,,7,7a1d604605f878c29bb0e1f081fe5a726c71f72c25561513fbfd9911cf196c55,4,150,1,macro,1,2572733,0.26427141899966955,,82845,7722e95a46719ce937ec5a87053a278b069ea9186f9e71a2412f00b04f87173d,0.923036942,23016,False,TRANSLATED_ONLY,9.72939115400004,1232568,9.99427151799955
b2,baseTest/0010.trace,baseTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,287f09d1ad3dd55a010036216c1436e98f7e5a60101f60da5d0708936b208576,2,51,1449,atlas-b,1,,0.5647150550003062,"Exception in thread ""main"" Type error:
Translation capacity exceeded.
In this scope, universe contains 1531 atoms
and relations of arity 3 cannot be represented.
Visit http://alloy.mit.edu/ for advice on refactoring.
	at edu.mit.csail.sdg.translator.TranslateAlloyToKodkod.rethrow(TranslateAlloyToKodkod.java:411)
	at edu.mit.csail.sdg.translator.TranslateAlloyToKodkod.execute_command(TranslateAlloyToKodkod.java:533)
	at Rq2Translate.main(Rq2Translate.java:47)
",283254,ea6c4ec7581b7af1070711ca0821c35ef93d13406b52181238d32684984f6ffc,,,False,TRANSLATION_ERROR,4.770479400999648,,5.336000195000452
b2,baseTest/0010.trace,baseTest,plain,5,2,0,5,1,MIN_EXPANDED_SIZE,,5,287f09d1ad3dd55a010036216c1436e98f7e5a60101f60da5d0708936b208576,2,51,1449,macro,1,13234927,0.3643221319998702,,261081,89f9b3777047f622cdd4718adb15750f0a70f87c4b3e721223f246158a48bb9f,5.854481006,125832,False,TRANSLATED_ONLY,47.832437056000344,6573028,48.19756266700006
b2,equal/0042.trace,equal,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,428b7280c06cd1c4a3dfee817f27bd54186bddd87680459d4e5d202f6b9ee9bd,3,5,5,atlas-b,1,324721,0.41443605499989644,,4809,a731c5a81e2375335c9c9610285278a28db7ea847c97ab4e38e3e52c399c5d4e,0.254507508,1225,False,TRANSLATED_ONLY,0.965356518999215,98382,1.3803473159996429
b2,equal/0042.trace,equal,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,428b7280c06cd1c4a3dfee817f27bd54186bddd87680459d4e5d202f6b9ee9bd,3,5,5,macro,1,258648,0.21417546799966658,,35288,bcff6ca30893b1d2498141796bcbbb46e2498100412372c446be0e392f77b664,0.501578539,3428,False,TRANSLATED_ONLY,2.1671903360002034,116264,2.3819297670006563
b2,increasingNumVariables/0044.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,c9802ea70fc2803345a2dcdd124d7ba6278f5d6c9e712933544a8ee2676a66a4,8,35,35,atlas-b,1,1297981,0.4646379859996159,,34429,7ce18f3cf5c2ea97e829aa21e8b03269a21e01ee8aef92260b91ece6765c7a9b,0.531430177,6699,False,TRANSLATED_ONLY,2.366997595999237,393415,2.832276535999881
b2,increasingNumVariables/0044.trace,increasingNumVariables,plain,135,2,0,8,1,MIN_EXPANDED_SIZE,,5,c9802ea70fc2803345a2dcdd124d7ba6278f5d6c9e712933544a8ee2676a66a4,8,35,35,macro,1,824125,0.36442541100041126,,54116,5de0aeb451bb1db170144cb98e70e22ac19da2381a74ae457e2ecc008a6460d7,0.690985747,8199,False,TRANSLATED_ONLY,5.120887734999997,402611,5.485871720000432
b2,moreDetailedTest/0036.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,11,c9ed4c4614dbfe90901388443af500c7e1a16c5b8fe35541ca5c2db254207741,3,300,300,atlas-b,1,23952831,0.5146394210005383,,141490,60d31175e0e1fd0d2bf6f381bfc40859cb79e7a1fd30b544dbd01b447d4a406a,1.886003789,57497,False,TRANSLATED_ONLY,35.570660955000676,7179304,36.08602558199982
b2,moreDetailedTest/0036.trace,moreDetailedTest,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,11,c9ed4c4614dbfe90901388443af500c7e1a16c5b8fe35541ca5c2db254207741,3,300,300,macro,1,11418875,0.36468753699955414,,174806,82e17988383a05f7e05c4a53f8c1561143d4cf1762115575f40d0953493d118d,2.975560319,95804,False,TRANSLATED_ONLY,41.732020704000206,5392822,42.0974716110004
b2,5to10Traces/0073.trace,5to10Traces,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,5,796cc73a47026adb51fe9c60fc5a6bf2fab504caa9bf10868738968b723c7858,3,75,13,atlas-b,1,4817623,0.4644780990001891,,34761,4811445171d267b6e2e4de3f36103ac54492e2fee9a616d06c07815d012bf863,0.533996395,16019,False,TRANSLATED_ONLY,5.122120085000461,1407222,5.587169987999914
b2,5to10Traces/0073.trace,5to10Traces,plain,18,2,0,8,1,MIN_EXPANDED_SIZE,,5,796cc73a47026adb51fe9c60fc5a6bf2fab504caa9bf10868738968b723c7858,3,75,13,macro,1,2134247,0.36445058100071037,,104274,7494252e74d511691b2686792194d97f9c3416b56397f9340b8635b5883b10b7,0.93257624,19031,False,TRANSLATED_ONLY,6.574147792999611,912127,6.939276199999767
b2,increasingNumVariables/0036.trace,increasingNumVariables,plain,70,2,0,8,1,MIN_EXPANDED_SIZE,,15,e1bd7a45a448d9c2b57fbfba8920bbc7876d3d9118b370924aae2a1290865042,7,35,35,atlas-b,1,5802875,0.46464084000035655,,31276,586df282ebbca493a789410dfda0d7b1874b941d5d68dd1729bf21133045e00a,0.543396809,10567,False,TRANSLATED_ONLY,8.726277751999987,1696575,9.191489766000814
b2,increasingNumVariables/0036.trace,increasingNumVariables,plain,70,2,0,8,1,MIN_EXPANDED_SIZE,,15,e1bd7a45a448d9c2b57fbfba8920bbc7876d3d9118b370924aae2a1290865042,7,35,35,macro,1,1502159,0.3142720639998515,,60622,f7d93cc384ba24501c90f8fecae2f3bc3c1118c28526a359c676a42957d29c72,0.662940046,13882,False,TRANSLATED_ONLY,6.974151860000347,698648,7.289053069999682
b2,voting_machine/voting8.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,0f40eb0be74a98d28e428327dd6a20b96b94e0173b39f5bd4707dcc871294515,10,11,5,atlas-b,1,1508139,0.4646557199994277,,17643,98af5a42b13925199b7e03e164723c6a703206ab35d81eb41e621e522b56e2f1,0.631992372,8436,False,TRANSLATED_ONLY,2.968524455000079,419480,3.4338151310003013
b2,voting_machine/voting8.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,0f40eb0be74a98d28e428327dd6a20b96b94e0173b39f5bd4707dcc871294515,10,11,5,macro,1,270480,0.31429560400010814,,58213,60c9892a8341030111ee623cce6e5ec5f1c465000b43b5a795fb7ddf07f8faab,0.597378697,5108,False,TRANSLATED_ONLY,2.071216567999727,106068,2.386102196000138
b2,voting_machine/voting13.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,7,8d375b1aaaf8aad8347aa3febb6c753115efed45cd7b48c1d223ee2baf1d6e68,10,11,8,atlas-b,1,2038471,0.4645590860000084,,19638,420c643aade54151953ff14a1ea89fab88513abd6eeab7d874a840ef031b122a,0.678247919,10676,False,TRANSLATED_ONLY,3.670119153000087,569278,4.135235421000289
b2,voting_machine/voting13.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,7,8d375b1aaaf8aad8347aa3febb6c753115efed45cd7b48c1d223ee2baf1d6e68,10,11,8,macro,1,444553,0.3142434179999327,,60530,0339020140624e619976a47ce82048d4d49c6bb03f6ecd404f5387d6c3d5cba8,0.693087163,7535,False,TRANSLATED_ONLY,2.9176945219996924,171568,3.232530364000013
b2,voting_machine/voting4.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,556d787d7e05cb7675b4926bc6b9b5f6a3ac18cc80154776e3a9763a0044ab1b,10,10,3,atlas-b,1,1234920,0.46452358799979265,,14256,d739d185ea0c02a9858a8296cbe63eb01c4762da4896d1cc147865a68895969a,0.564756162,6948,False,TRANSLATED_ONLY,2.467612155999632,344015,2.932723717999579
b2,voting_machine/voting4.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,556d787d7e05cb7675b4926bc6b9b5f6a3ac18cc80154776e3a9763a0044ab1b,10,10,3,macro,1,227358,0.26419676800014713,,48983,61b63cbddc26d812c5c0db5bbfa4d07b4a728c03a1ff694b15103f95771f5f1c,0.611368633,4415,False,TRANSLATED_ONLY,1.966669596000429,87964,2.2314687789994423
b2,voting_machine/voting9.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,9,761eea46d30389b096d8a253e3b8e75dc91b12368c64d27bf30bcba8785f4f11,10,8,5,atlas-b,1,1623140,0.4645115830007853,,15647,cf07ab6a1f685e4616f66ef3e8971285d2b48c3ca46acc83c1d55f45948a1010,0.609556458,8084,False,TRANSLATED_ONLY,3.4186379339998894,455739,3.8837873630000104
b2,voting_machine/voting9.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,9,761eea46d30389b096d8a253e3b8e75dc91b12368c64d27bf30bcba8785f4f11,10,8,5,macro,1,444941,0.2642081980002331,,51095,a228b3b596b0b5d57dafaa35d485ae0776d6c8afed04b9425038e44d3f3d84c9,0.606185849,7358,False,TRANSLATED_ONLY,2.267045587999746,164982,2.5318062989999817
b2,voting_machine/voting3.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,f2fc24d8ecd656cd2276a9409f2feb061f97049411552f1e9f4e73e455ef246b,10,10,2,atlas-b,1,486440,0.4644808519997241,,12580,07e3bbf4b686a6ed2bcafeab5f18f2874bfdf0301097476e36d5dd50e1db4818,0.479326034,3932,False,TRANSLATED_ONLY,1.6663441690006948,142760,2.131397785000445
b2,voting_machine/voting3.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,f2fc24d8ecd656cd2276a9409f2feb061f97049411552f1e9f4e73e455ef246b,10,10,2,macro,1,199621,0.26421817899972666,,45604,fd89ab06de8541850b0c60555456643167ac5d776a7ddf2dac58e487b68f8881,0.553786517,4079,False,TRANSLATED_ONLY,1.7662244350003675,78812,2.03102018699974
b2,voting_machine/voting7.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,11,7888b9164013ee9e3bda61ed3f68d1215476addfb60c72275f26f45b5a9fd9de,10,11,3,atlas-b,1,1970961,0.4648909959996672,,15253,64d76a1993201a330dc5c1241476c0969da5a0326d13b31fff1c2a75ff13113c,0.610493263,9268,False,TRANSLATED_ONLY,4.8713615490005395,553984,5.336962512000355
b2,voting_machine/voting7.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,11,7888b9164013ee9e3bda61ed3f68d1215476addfb60c72275f26f45b5a9fd9de,10,11,3,macro,1,443689,0.2643137699997169,,53338,90dc66f2840d758255c33dfb3a2c76b3bfd2650b4dbbea21046b7490646c47b3,0.681833847,7259,False,TRANSLATED_ONLY,2.668911561000641,165462,2.93383277599969
b2,voting_machine/voting5.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,aaa7c5f9eb05af40920404aac394187c62a6c0f9a833f1d632b7161d62146a5a,10,11,2,atlas-b,1,522719,0.46458017799977824,,13576,123480f80bb87d7ba10988f53d7a22a0aa32598bce757e9432f5647d180a5be7,0.552581352,4218,False,TRANSLATED_ONLY,1.7665755330008324,153240,2.2317036849999567
b2,voting_machine/voting5.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,5,aaa7c5f9eb05af40920404aac394187c62a6c0f9a833f1d632b7161d62146a5a,10,11,2,macro,1,215359,0.2641811929997857,,48526,ec1f9b91fab375529035cb7795f3c0b8aaf52b2e288eb26a761b205e83bf3ed3,0.541662302,4268,False,TRANSLATED_ONLY,1.816475119999268,85089,2.081236285999694
b2,voting_machine/voting14.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,11,e75441430d5355f3357451f1532cd997d897a3e1ca480ce1eff14da891d99d35,10,6,2,atlas-b,1,654258,0.46457892899979925,,8939,fa41f5a88a6e08d79af46bf5a0f38cbf4812944f7104f4e9fa4f8cb817086a5a,0.433420797,3796,False,TRANSLATED_ONLY,1.8163020160000087,191358,2.2814453380005943
b2,voting_machine/voting14.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,11,e75441430d5355f3357451f1532cd997d897a3e1ca480ce1eff14da891d99d35,10,6,2,macro,1,282772,0.2642627449995416,,37823,474820e98432d9f6b9cc6c2d05f566a7abeebfd3a3fa81c9c424773aad647a97,0.516453642,5246,False,TRANSLATED_ONLY,1.9163847250001709,105505,2.1812305439998454
b2,voting_machine/voting2.trace,voting_machine,nnf_template,13,2,0,8,2,MIN_EXPANDED_SIZE,OfficialVoting,5,9c56c57ce88a43702403585d2561076b6ec82d857cb441112ff537fd2a49149c,10,8,2,atlas-b,1,413826,0.4645353129999421,,10355,00f263706b35ed477f424c622b8ef3039a241cc60044f5e95397ce378a930acd,0.430261467,3360,False,TRANSLATED_ONLY,1.3661601020003218,121789,1.8312706189999517
b2,voting_machine/voting2.trace,voting_machine,nnf_template,13,2,0,8,2,MIN_EXPANDED_SIZE,OfficialVoting,5,9c56c57ce88a43702403585d2561076b6ec82d857cb441112ff537fd2a49149c,10,8,2,macro,1,133899,0.21411380500012456,,33529,2304edd7af36ecf4a61fbd5ed7c6d16406934482957dd8182c902d24b2b84117,0.546655697,2631,False,TRANSLATED_ONLY,1.5161521410000205,55718,1.7307971989994257
b2,voting_machine/voting10.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,7,079adb71eea70013881ed60e6b31f588513a832d18cf5e8e758c3eaef1d1e6b2,10,3,7,atlas-b,1,1118561,0.4646527410004637,,12190,a6b7cdb2b92b48772410784d6c766d7e71465f0c236be3fec806f86a4bc4fbd5,0.584603095,5924,False,TRANSLATED_ONLY,2.617500215000291,313759,3.0827134379997005
b2,voting_machine/voting10.trace,voting_machine,nnf_template,13,2,0,8,4,MIN_EXPANDED_SIZE,OfficialVoting;NNF,7,079adb71eea70013881ed60e6b31f588513a832d18cf5e8e758c3eaef1d1e6b2,10,3,7,macro,1,289462,0.26415386399912677,,44109,a6392c6d1238d47e0f082f270ecd1810b6d0514f8e5ffb8779d1afaab4b741e8,0.566911739,5447,False,TRANSLATED_ONLY,1.8667586550000124,108892,2.1314890630001173
b2,robot/RRtrace/order1.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,5,a3abe8fbb73a4ecb60647b73556a968ea82771067cb68363c346c66c539cb423,3,1,3,atlas-b,1,3837312,0.46457473400005256,,5912,541730a0c102f852da565c3e9b15bee8527ea51d2e95d5cf4a1275c70e654a4f,0.365193907,6087,False,TRANSLATED_ONLY,5.972907314000622,996109,6.438047912000002
b2,robot/RRtrace/order1.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,5,a3abe8fbb73a4ecb60647b73556a968ea82771067cb68363c346c66c539cb423,3,1,3,macro,1,352361,0.31432590800068283,,20511,7f36bc656744cf648683b613f5b2fbe4a7c2c078109b8664a2fa9237df35df34,0.429340066,6191,False,TRANSLATED_ONLY,1.8662471949992323,130063,2.1811702659997536
b2,robot/RRtrace/order5.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,7,6910c58345fa6ec2a989eacc9a6333c5f4ec9b1198d2398d9d4550b1196f6534,3,4,6,atlas-b,1,9870517,0.4645214029997078,,8597,43c9ff282cc2f7436f8df9d40151ded5bfa010b480b66176494cf0a9f880fbad,0.401882889,15567,False,TRANSLATED_ONLY,15.390331908999542,2564316,15.85543574500025
